	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	clase
708	-0.347565	0.111879	0.749819	-1.20141	-0.980813	-0.411513	-0.135315	-0.0236261	0.668172	0.997649	0.569417	0.913737	-1.06066	-0.541607	-0.1537	-0.0414655	0.406516	1.09058	0.0447721	0.946409	0.628087	-0.571241	-0.112928	-0.0323592	0.215301	1.10327	1.16327	1.00697	1.35486	0.181997	-0.0485707	-0.0361835	-0.636088	-0.424858	0.284638	-0.0587205	0.8164	2.03294	-0.0868626	-0.479074	-0.992519	-1.11102	-1.25413	0.572715	1.48535	-0.0930402	-0.0660959	-0.408178	-1.38865	-1.53372	0.420539	1.13059	0.868294	-0.193176	-0.0161733	-0.304968	-0.171862	0.705276	0.909235	0.744398	-0.274479	-0.175718	9
709	-0.347565	1.19142	0.984571	0.561651	-0.0900333	-0.411513	-0.135315	-0.0236261	-0.642292	0.813673	-0.427552	-0.54821	-0.0497981	-0.541607	-0.1537	-0.0414655	-0.75154	0.411018	0.0447721	-1.16993	-1.27925	-0.571241	-0.112928	-0.0323592	-0.756858	1.10327	1.16327	-0.107163	-1.31075	-0.645649	-0.0485707	-0.0361835	-0.636088	1.1727	0.284638	0.785856	-1.39473	-0.835459	-0.0868626	-0.479074	-0.992519	-1.11102	0.0124237	-0.632951	-0.803439	-0.0930402	-0.0660959	-0.408178	-1.0357	-1.33922	0.232392	-0.384334	-0.763807	-0.193176	-0.0161733	-0.304968	1.23376	0.935983	0.708912	-0.640688	-0.522725	-0.175718	5
710	-0.347565	0.543695	0.749819	-0.319881	-0.980813	-0.411513	-0.135315	-0.0236261	0.340556	0.997649	1.0679	0.913737	-1.22913	-0.541607	-0.1537	-0.0414655	1.85409	0.580909	-0.969032	1.4348	-1.1203	-0.571241	-0.112928	-0.0323592	1.51151	0.287352	-1.20856	1.00697	-1.14415	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	-0.0384532	0.616941	-1.56482	-0.835459	-0.0868626	-0.479074	-0.8388	1.36229	0.170742	-1.14966	0.112074	-0.0930402	-0.0660959	-0.408178	0.905484	1.18919	1.17313	1.13059	2.5004	-0.193176	-0.0161733	-0.304968	1.03295	0.935983	-0.493027	0.22499	1.71149	-0.175718	2
711	-0.347565	-1.18357	-1.1282	0.561651	-0.624501	-0.411513	-0.135315	-0.0236261	-0.642292	-1.02609	1.0679	1.12259	-0.723704	-0.541607	-0.1537	-0.0414655	-0.75154	0.580909	1.56548	-0.0303618	-1.27925	-0.571241	-0.112928	-0.0323592	-0.756858	0.776901	0.655023	-1.53962	-1.31075	-0.645649	-0.0485707	-0.0361835	-0.636088	1.33245	1.09237	0.954772	-0.714383	-0.26178	-0.0868626	-0.479074	1.15955	1.36229	1.12066	0.744952	2.62974	4.58712	-0.0660959	-0.408178	0.0231264	1.18919	0.232392	0.793941	2.5004	1.10931	-0.0161733	-0.304968	-1.17588	-1.8325	0.107943	1.2638	1.215	-0.175718	6
712	-0.347565	-1.18357	-1.5977	0.120885	-0.0900333	-0.411513	-0.135315	-0.0236261	-0.642292	-1.57802	1.0679	0.704888	-0.218274	-0.541607	-0.1537	-0.0414655	-0.75154	-0.268546	1.56548	-0.844338	-1.27925	-0.571241	-0.112928	-0.0323592	-0.756858	0.776901	-0.361479	-1.53962	-1.31075	-0.645649	-0.0485707	-0.0361835	-0.636088	1.1727	0.769276	0.954772	1.15657	0.598739	-0.0868626	-0.138266	1.46699	1.36229	0.645699	-0.460713	2.40086	-0.0930402	-0.0660959	-0.408178	0.376069	1.18919	-0.520199	-0.384334	2.5004	1.10931	-0.0161733	-0.304968	-0.975072	-0.909671	0.508589	1.61008	1.95973	0.693323	6
713	-0.347565	0.111879	0.749819	1.00242	1.33521	-0.114904	-0.135315	-0.0236261	0.340556	0.997649	1.0679	1.12259	1.29801	0.935433	-0.1537	-0.0414655	1.27506	1.09058	0.213739	0.783614	0.945976	-0.292047	-0.112928	-0.0323592	-0.756858	0.450535	1.16327	0.688648	-1.14415	-0.645649	-0.0485707	-0.0361835	-0.636088	0.533674	0.769276	0.954772	-0.544296	-0.835459	-0.0868626	-0.479074	1.15955	-1.11102	-0.937489	1.08943	-0.116804	-0.0930402	-0.0660959	-0.408178	1.4349	-1.53372	-1.27279	0.625616	0.868294	-0.193176	-0.0161733	-0.304968	0.0289412	0.474569	0.909235	1.2638	-0.0262337	-0.175718	8
714	-0.347565	-0.967661	0.515067	0.782034	-0.624501	-0.411513	-0.135315	-0.0236261	0.0129401	0.261744	1.0679	1.12259	-0.555227	-0.541607	-0.1537	41.675	3.88068	1.09058	1.56548	1.4348	-0.961359	-0.571241	-0.112928	30.895	1.83557	-0.691745	0.316189	0.688648	-1.31075	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	0.123093	0.954772	-1.39473	-0.835459	-0.0868626	-0.479074	-0.992519	0.125631	1.12066	-1.49414	-0.803439	-0.0930402	-0.0660959	-0.408178	-1.38865	0.411219	0.796834	-1.56261	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	0.474569	0.909235	-0.98696	-0.522725	-0.175718	1
715	-0.347565	0.327787	0.984571	0.120885	-0.802657	-0.411513	-0.135315	-0.0236261	-0.642292	-0.290185	0.0709327	-0.33936	0.455631	-0.541607	-0.1537	-0.0414655	-0.75154	-0.778219	1.05858	0.458024	1.26387	0.266341	-0.112928	-0.0323592	-0.756858	-1.50766	-0.0226451	1.00697	1.35486	1.83729	-0.0485707	-0.0361835	-0.636088	-1.22363	-1.49237	-1.74787	-0.544296	2.89346	-0.0868626	-0.479074	-0.992519	-1.11102	-1.25413	-0.977426	2.62974	-0.0930402	-0.0660959	-0.408178	-1.38865	-1.9227	-1.83723	-0.720984	2.5004	-0.193176	-0.0161733	-0.304968	0.0289412	0.935983	0.909235	1.61008	2.45622	-0.175718	9
716	-0.347565	0.111879	0.749819	0.341268	-0.624501	-0.411513	-0.135315	-0.0236261	-0.642292	0.0777677	1.0679	0.496038	0.624107	-0.541607	-0.1537	-0.0414655	-0.75154	-0.268546	1.05858	-0.193157	1.26387	-0.0128533	-0.112928	-0.0323592	-0.756858	-1.50766	-1.20856	-1.2213	1.35486	0.733761	-0.0485707	-0.0361835	-0.636088	-1.22363	-1.49237	-1.07221	1.15657	0.3119	-0.0868626	-0.479074	-0.992519	-1.11102	0.329061	1.26167	-0.116804	-0.0930402	-0.0660959	-0.408178	-1.0357	0.216726	1.17313	0.962266	0.868294	1.10931	-0.0161733	-0.304968	0.0289412	0.474569	0.909235	1.61008	3.44921	11.9908	2
717	0.805856	0.975511	0.515067	0.782034	0.0881226	-0.411513	-0.135315	-0.0236261	1.3234	0.44572	-2.67073	-1.38361	0.118678	-0.541607	-0.1537	-0.0414655	0.117002	0.7508	-0.800065	-1.00713	0.151253	0.266341	-0.112928	-0.0323592	-0.756858	-0.36538	0.993858	1.00697	1.35486	0.181997	-0.0485707	-0.0361835	-0.636088	-1.22363	-1.49237	-0.734382	0.136052	-0.835459	-0.0868626	-0.479074	-0.992519	-1.11102	-0.620852	0.400477	-0.803439	-0.0930402	-0.0660959	-0.408178	-1.0357	-1.9227	-1.08464	-0.047684	-0.763807	-0.193176	-0.0161733	-0.304968	0.430547	0.474569	0.708912	0.398126	-0.522725	-0.175718	9
718	-0.347565	-1.18357	0.0455627	0.561651	-0.980813	-0.411513	-0.135315	-0.0236261	-0.642292	-1.21007	1.0679	0.704888	-1.22913	-0.541607	-0.1537	-0.0414655	-0.75154	0.071236	1.39651	-0.844338	-1.27925	-0.571241	-0.112928	-0.0323592	-0.756858	0.776901	0.824441	-1.38046	-1.31075	-0.645649	-0.0485707	-0.0361835	-0.636088	1.01294	1.09237	0.785856	-0.714383	-0.835459	-0.0868626	-0.479074	0.544671	0.589377	-0.620852	0.91719	-0.574561	-0.0930402	-0.0660959	-0.408178	-0.329817	0.411219	-1.08464	0.793941	0.664282	-0.193176	-0.0161733	-0.304968	-1.17588	-0.678964	0.909235	1.61008	0.966749	-0.175718	6
719	-0.347565	-1.18357	-0.658694	-0.319881	-0.624501	-0.411513	-0.135315	-0.0236261	-0.642292	-1.02609	1.0679	1.12259	-1.06066	-0.541607	-0.1537	-0.0414655	0.406516	0.7508	1.56548	1.4348	-0.64347	-0.571241	-0.112928	-0.0323592	1.83557	0.287352	0.146772	1.00697	-0.311151	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	-0.361545	0.954772	-1.05456	-0.835459	-0.0868626	-0.479074	-0.992519	0.434795	1.27897	-1.14966	-0.803439	-0.0930402	-0.0660959	-0.408178	-1.38865	0.411219	0.232392	-1.56261	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-0.678964	0.308266	-1.1601	-0.522725	-0.175718	1
720	-0.347565	1.83914	-1.83245	-1.64218	-0.980813	-0.411513	-0.135315	-0.0236261	2.30625	0.997649	1.0679	1.12259	0.118678	-0.541607	-0.1537	-0.0414655	0.117002	0.241127	-0.293163	1.1092	1.10492	-0.571241	-0.112928	-0.0323592	-0.756858	-1.50766	0.824441	1.00697	0.355252	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	-0.0384532	0.954772	1.15657	0.885579	-0.0868626	-0.479074	-0.8388	-1.11102	-1.25413	-0.288475	2.85862	-0.0930402	-0.0660959	0.587333	1.25843	-1.14473	-0.896494	0.457291	2.29638	-0.193176	-0.0161733	-0.304968	0.832152	0.935983	0.909235	1.43694	0.222012	-0.175718	3
721	-0.347565	2.05505	0.984571	1.00242	1.69153	0.181705	-0.135315	-0.0236261	-0.642292	-1.02609	-0.926037	0.0783391	1.29801	0.196913	-0.1537	-0.0414655	-0.75154	-1.62767	-1.138	1.272	-0.00769154	-0.571241	-0.112928	-0.0323592	0.215301	-0.202197	-0.192062	1.00697	-0.14455	-0.093885	-0.0485707	-0.0361835	1.23211	1.1727	1.09237	0.954772	1.15657	1.45926	-0.0868626	-0.479074	-0.685081	1.2077	-0.145895	-0.977426	-0.803439	-0.0930402	-0.0660959	-0.408178	0.552541	0.605713	-1.83723	-1.56261	-0.763807	-0.193176	-0.0161733	-0.304968	2.03697	-1.14038	-2.29593	-1.1601	-0.522725	-0.175718	7
722	-0.347565	-0.104029	0.515067	0.782034	-0.268189	-0.411513	-0.135315	-0.0236261	-0.314676	0.997649	-2.42149	-1.59246	0.792584	-0.0492604	-0.1537	-0.0414655	1.27506	0.411018	-0.46213	-1.16993	-0.484525	0.545535	-0.112928	-0.0323592	-0.756858	0.613718	-1.03915	-1.53962	-1.14415	1.28552	-0.0485707	-0.0361835	-0.013357	0.693429	-1.49237	-1.74787	-1.39473	1.45926	-0.0868626	-0.479074	1.00583	-1.11102	-1.25413	-1.14966	1.9431	-0.0930402	-0.0660959	-0.408178	1.08196	-1.72821	-1.83723	0.625616	0.0522439	-0.193176	-0.0161733	-0.304968	0.0289412	0.935983	0.708912	0.398126	-0.274479	-0.175718	0
723	-0.347565	0.543695	0.0455627	-0.099498	-0.802657	-0.411513	-0.135315	-0.0236261	-0.642292	0.44572	0.0709327	-0.965909	0.624107	-0.541607	-0.1537	-0.0414655	-0.462026	0.7508	-0.46213	-1.16993	0.628087	-0.571241	-0.112928	-0.0323592	-0.108752	1.10327	-1.37798	-1.53962	-0.477751	0.457879	-0.0485707	-0.0361835	0.92074	0.533674	-1.49237	-1.74787	-0.204122	0.3119	-0.0868626	0.884157	0.85211	-1.11102	-1.25413	0.056001	0.340953	-0.0930402	-0.0660959	0.587333	1.25843	-0.755742	-0.332051	0.793941	-0.763807	-0.193176	-0.0161733	-0.304968	-0.171862	0.705276	0.107943	-0.640688	-0.522725	-0.175718	0
724	-0.347565	-0.104029	0.280315	0.561651	1.15706	-0.114904	-0.135315	-0.0236261	-0.642292	-0.290185	1.0679	-0.757059	-0.218274	1.18161	-0.1537	-0.0414655	-0.75154	1.09058	-0.46213	-1.16993	-1.1203	1.66231	-0.112928	-0.0323592	0.539354	0.450535	-1.5474	-1.53962	-0.644352	1.56141	-0.0485707	-0.0361835	0.609374	0.0544079	-1.49237	-1.74787	-0.544296	0.598739	-0.0868626	1.22496	0.237233	-1.11102	-1.25413	0.400477	-0.345682	-0.0930402	-0.0660959	0.0895778	1.08196	-0.950235	0.232392	-0.216009	-0.763807	-0.193176	-0.0161733	-0.304968	-0.372664	0.474569	-0.0923803	-1.1601	-0.522725	-0.175718	0
725	-0.347565	0.759603	0.749819	1.00242	-0.268189	-0.411513	-0.135315	-0.0236261	-0.642292	-0.474161	-1.17528	-0.965909	1.29801	-0.541607	-0.1537	-0.0414655	-0.75154	-1.62767	-1.138	0.458024	0.628087	-0.571241	-0.112928	-0.0323592	-0.756858	-1.01811	0.993858	0.84781	-1.14415	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.06388	-0.0384532	0.27911	0.306139	-0.26178	-0.0868626	-0.479074	-0.992519	-1.11102	-1.25413	-0.632951	1.48535	-0.0930402	-0.0660959	-0.408178	0.729013	-1.14473	-1.08464	-0.552659	2.29638	-0.193176	-0.0161733	-0.304968	-0.171862	-0.217551	0.107943	0.917533	0.966749	-0.175718	3
726	-0.347565	1.40733	0.984571	0.782034	0.0881226	-0.411513	-0.135315	-0.0236261	-0.642292	0.813673	0.320175	0.0783391	1.29801	0.196913	-0.1537	-0.0414655	-0.75154	-1.45778	0.0447721	-0.355952	1.26387	0.824729	-0.112928	-0.0323592	-0.756858	-1.34448	0.655023	1.00697	0.521853	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.06388	0.123093	0.785856	0.986487	-0.548619	-0.0868626	-0.479074	-0.992519	-1.11102	-1.25413	0.744952	1.71422	-0.0930402	-0.0660959	0.587333	0.552541	-1.14473	-1.08464	0.793941	0.868294	-0.193176	-0.0161733	-0.304968	1.03295	0.935983	0.909235	1.2638	-0.274479	-0.175718	3
727	3.1127	2.27096	0.984571	1.00242	1.86968	1.96136	-0.135315	-0.0236261	-0.642292	-1.02609	-0.926037	0.287189	1.29801	0.935433	-0.1537	-0.0414655	-0.75154	-1.62767	-1.138	0.946409	0.628087	-0.571241	-0.112928	-0.0323592	1.83557	0.450535	0.485606	1.00697	0.355252	-0.369767	-0.0485707	-0.0361835	1.85484	1.33245	1.09237	0.954772	0.986487	-0.548619	-0.0868626	-0.479074	0.237233	1.2077	-0.77917	-1.49414	-0.803439	-0.0930402	-0.0660959	0.587333	1.25843	-0.366755	-1.83723	-1.56261	-0.763807	-0.193176	-0.0161733	1.8501	1.83617	-2.29391	-2.29593	-1.1601	-0.522725	-0.175718	7
728	-0.347565	-1.18357	-1.83245	1.00242	-0.0900333	-0.411513	-0.135315	-0.0236261	-0.642292	-1.762	0.0709327	1.12259	-0.386751	-0.541607	-0.1537	-0.0414655	0.69603	0.7508	1.56548	1.4348	-1.1203	-0.571241	-0.112928	-0.0323592	3.45583	1.10327	0.824441	1.00697	-0.810953	-0.645649	-0.0485707	-0.0361835	-0.324723	-0.904124	-0.0384532	0.954772	-0.88447	-0.835459	-0.0868626	-0.479074	-0.992519	-0.338115	1.27897	-0.805188	-0.803439	-0.0930402	-0.0660959	-0.408178	-1.38865	-1.14473	1.17313	-0.552659	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-1.60179	0.909235	0.398126	-0.522725	-0.175718	1
729	-0.347565	-1.18357	-2.77146	0.782034	0.444435	-0.411513	-0.135315	-0.0236261	-0.642292	-1.94597	-2.42149	1.12259	-0.0497981	-0.541607	-0.1537	-0.0414655	-0.75154	-1.62767	0.720642	1.4348	-0.802415	-0.571241	-0.112928	-0.0323592	-0.756858	-0.691745	1.16327	1.00697	-0.810953	-0.645649	-0.0485707	-0.0361835	2.1662	1.33245	0.284638	0.954772	-1.39473	-0.835459	-0.0868626	-0.138266	0.0835141	-0.956443	1.27897	-1.14966	-0.803439	-0.0930402	-0.0660959	-0.408178	-1.38865	-1.72821	1.17313	-0.720984	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-2.75532	0.308266	0.22499	-0.522725	-0.175718	1
730	-0.347565	1.62324	0.984571	1.00242	1.15706	-0.411513	-0.135315	-0.0236261	-0.642292	-0.290185	0.0709327	-0.54821	-0.218274	-0.541607	-0.1537	-0.0414655	-0.75154	0.241127	1.56548	-0.0303618	-1.27925	-0.571241	-0.112928	-0.0323592	-0.756858	0.287352	0.993858	0.688648	-0.810953	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.06388	-1.16927	-0.734382	0.306139	-0.835459	-0.0868626	-0.479074	-0.992519	-1.11102	-0.77917	0.91719	-0.803439	-0.0930402	-0.0660959	-0.408178	-1.38865	-1.9227	-0.143904	0.457291	-0.763807	-0.193176	-0.0161733	-0.304968	1.23376	0.935983	0.909235	-0.121281	-0.522725	-0.175718	5
731	-0.347565	0.543695	0.984571	1.00242	0.266279	-0.411513	-0.135315	-0.0236261	0.0129401	0.997649	0.569417	-0.757059	1.29801	-0.541607	-0.1537	-0.0414655	0.117002	0.920691	-0.969032	-0.355952	1.26387	-0.292047	-0.112928	-0.0323592	-0.432805	0.776901	0.655023	0.529486	1.35486	0.181997	-0.0485707	-0.0361835	-0.636088	-1.06388	-0.199999	-0.396551	0.8164	0.885579	-0.0868626	-0.479074	-0.992519	-1.11102	-1.25413	0.228239	1.48535	-0.0930402	-0.0660959	-0.408178	-1.38865	-1.72821	-1.46094	0.962266	1.07231	-0.193176	-0.0161733	-0.304968	0.832152	0.935983	0.909235	1.61008	0.470258	-0.175718	9
732	-0.347565	-1.18357	-0.893446	-0.099498	-0.980813	-0.411513	-0.135315	-0.0236261	-0.642292	-1.39404	1.0679	-0.965909	-1.39761	-0.541607	-0.1537	-0.0414655	-0.75154	-0.098655	0.551674	-1.16993	-1.27925	-0.571241	-0.112928	-0.0323592	-0.756858	0.287352	-0.869731	-1.38046	-1.31075	-0.645649	-0.0485707	-0.0361835	-0.636088	0.853184	0.930821	0.954772	0.8164	0.3119	-0.0868626	-0.479074	1.00583	0.434795	-0.620852	-0.805188	2.40086	4.58712	-0.0660959	-0.408178	-0.329817	0.0222322	-1.46094	-0.552659	2.5004	2.4118	-0.0161733	-0.304968	-0.975072	-0.909671	0.308266	1.2638	0.718504	-0.175718	6
733	-0.347565	-1.18357	-0.658694	0.561651	-0.802657	-0.411513	-0.135315	-0.0236261	-0.642292	-1.57802	1.0679	0.0783391	-1.39761	-0.541607	-0.1537	-0.0414655	-0.75154	-0.438437	1.56548	-0.355952	-1.27925	-0.571241	-0.112928	-0.0323592	-0.756858	0.287352	0.824441	-1.53962	-1.31075	-0.645649	-0.0485707	-0.0361835	-0.636088	1.01294	0.123093	-1.07221	-1.56482	-0.835459	-0.0868626	-0.479074	1.46699	1.36229	1.27897	0.744952	-0.345682	-0.0930402	-0.0660959	-0.408178	0.199598	0.9947	-0.708346	0.457291	1.27632	-0.193176	-0.0161733	-0.304968	-1.17588	-0.909671	0.909235	1.61008	2.45622	-0.175718	6
734	-0.347565	-1.18357	-2.06721	1.00242	0.62259	-0.411513	-0.135315	-0.0236261	-0.642292	-1.94597	-0.926037	1.12259	0.287155	-0.541607	-0.1537	-0.0414655	-0.75154	-0.778219	1.39651	1.4348	0.469142	-0.571241	-0.112928	-0.0323592	0.863407	1.10327	1.16327	1.00697	0.688453	-0.645649	-0.0485707	-0.0361835	1.54347	0.693429	-1.00773	0.954772	0.306139	-0.835459	-0.0868626	-0.479074	-0.992519	-1.11102	1.12066	0.056001	-0.803439	-0.0930402	-0.0660959	-0.408178	-1.38865	-1.33922	1.17313	-0.047684	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-1.8325	0.909235	-0.467553	-0.522725	-0.175718	1
735	-0.347565	-0.319937	-0.423942	0.561651	-0.446345	-0.411513	-0.135315	-0.0236261	-0.642292	0.997649	-0.17831	-0.13051	0.624107	-0.541607	-0.1537	-0.0414655	0.406516	0.411018	-1.138	-1.16993	0.310198	0.266341	-0.112928	-0.0323592	0.863407	0.287352	-1.5474	-1.53962	-0.14455	0.457879	-0.0485707	-0.0361835	1.23211	0.0544079	-1.49237	-1.74787	0.136052	0.3119	-0.0868626	0.543349	0.390952	-1.11102	-1.25413	0.228239	-0.116804	-0.0930402	-0.0660959	-0.408178	0.905484	-0.172261	0.232392	0.625616	-0.763807	-0.193176	-0.0161733	-0.304968	-0.77427	0.474569	0.107943	-0.640688	-0.522725	-0.175718	0
736	1.95928	2.27096	0.515067	0.120885	0.62259	0.181705	-0.135315	-0.0236261	-0.642292	-0.842114	0.0709327	1.12259	1.29801	2.41247	-0.1537	-0.0414655	-0.462026	-1.45778	-0.969032	1.272	0.469142	-0.0128533	-0.112928	-0.0323592	2.48367	0.613718	0.485606	1.00697	-0.14455	-0.645649	-0.0485707	-0.0361835	0.298009	1.01294	1.09237	0.954772	1.15657	0.598739	-0.0868626	-0.479074	0.544671	1.05312	-0.304214	-0.460713	-0.574561	-0.0930402	-0.0660959	0.587333	1.4349	-0.366755	-1.83723	-1.56261	-0.763807	-0.193176	-0.0161733	1.8501	2.03697	-1.8325	-2.29593	-1.1601	-0.522725	-0.175718	7
737	-0.347565	-0.535845	0.0455627	0.341268	-0.446345	-0.411513	-0.135315	-0.0236261	-0.642292	0.261744	0.569417	-0.757059	0.624107	-0.541607	-0.1537	-0.0414655	-0.462026	1.09058	-0.969032	-1.16993	0.945976	-0.571241	-0.112928	-0.0323592	-0.756858	0.776901	-1.5474	-1.53962	1.18826	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.06388	-1.49237	-1.07221	0.476226	-0.835459	-0.0868626	-0.479074	-0.992519	-1.11102	0.962337	-0.116237	-0.803439	-0.0930402	-0.0660959	-0.408178	-1.0357	0.800206	1.17313	0.457291	2.09237	2.4118	-0.0161733	-0.304968	0.229744	0.935983	0.107943	0.917533	2.45622	2.4314	2
738	-0.347565	0.543695	0.984571	0.782034	-0.0900333	-0.411513	-0.135315	-0.0236261	1.65102	0.997649	0.569417	-1.17476	1.12954	-0.0492604	-0.1537	-0.0414655	2.1436	1.09058	0.213739	-1.16993	0.151253	1.9415	-0.112928	-0.0323592	2.48367	1.10327	-1.03915	-1.53962	-0.644352	2.66493	-0.0485707	-0.0361835	2.1662	1.01294	-1.49237	-1.74787	-0.544296	2.60662	-0.0868626	1.90658	1.00583	-1.11102	-1.25413	0.91719	0.79871	-0.0930402	-0.0660959	0.587333	1.4349	-0.366755	0.420539	0.793941	-0.559794	-0.193176	-0.0161733	-0.304968	0.832152	0.935983	0.308266	-0.640688	-0.522725	-0.175718	0
739	-0.347565	-1.18357	-0.189189	0.341268	-0.980813	-0.411513	-0.135315	-0.0236261	-0.642292	-1.39404	0.81866	-0.33936	-1.39761	-0.541607	-0.1537	-0.0414655	-0.75154	0.071236	1.05858	-1.00713	-0.484525	2.49989	-0.112928	-0.0323592	0.863407	1.10327	-0.869731	-1.06214	1.02165	2.38905	-0.0485707	-0.0361835	2.47757	1.33245	-0.0384532	0.785856	0.986487	0.02506	-0.0868626	2.5882	1.46699	0.89854	1.27897	0.056001	-0.803439	-0.0930402	-0.0660959	-0.408178	-1.38865	-0.755742	1.17313	-1.22596	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	0.474569	-0.493027	-1.1601	-0.522725	-0.175718	4
740	1.95928	1.19142	-0.189189	1.00242	1.86968	0.774923	-0.135315	-0.0236261	0.340556	0.997649	0.0709327	-0.13051	-0.0497981	-0.541607	-0.1537	-0.0414655	1.27506	1.09058	0.720642	-1.00713	-1.27925	-0.571241	-0.112928	-0.0323592	2.80772	1.10327	1.16327	0.529486	-1.31075	-0.645649	-0.0485707	-0.0361835	-0.324723	-0.584613	-1.49237	0.954772	-0.88447	-0.835459	-0.0868626	-0.479074	-0.992519	-1.11102	0.645699	-0.116237	-0.803439	-0.0930402	-0.0660959	-0.408178	-0.68276	-1.14473	1.17313	-0.720984	-0.763807	-0.193176	-0.0161733	0.772566	1.83617	0.935983	0.308266	-0.98696	-0.522725	-0.175718	5
741	1.95928	0.111879	0.984571	-0.099498	-0.980813	-0.411513	-0.135315	-0.0236261	2.30625	0.997649	-0.926037	-0.13051	0.287155	-0.541607	-0.1537	-0.0414655	1.27506	0.241127	-1.138	-1.16993	0.469142	-0.292047	-0.112928	-0.0323592	1.83557	0.613718	-1.5474	-1.53962	-0.14455	0.733761	-0.0485707	-0.0361835	1.23211	0.853184	-1.49237	-1.74787	-0.204122	1.17242	-0.0868626	0.202541	1.15955	-1.11102	-1.25413	0.91719	0.112074	-0.0930402	-0.0660959	-0.408178	0.729013	-0.561248	0.420539	0.457291	-0.763807	-0.193176	-0.0161733	-0.304968	-0.77427	0.243862	0.508589	-0.467553	-0.522725	-0.175718	0
742	-0.347565	0.111879	0.984571	1.00242	1.33521	-0.114904	-0.135315	-0.0236261	-0.642292	0.0777677	0.320175	-0.757059	1.29801	0.935433	-0.1537	-0.0414655	-0.75154	-1.45778	-0.631097	-1.16993	1.26387	1.38312	-0.112928	-0.0323592	-0.756858	-1.50766	-1.20856	-0.266325	1.18826	-0.093885	-0.0485707	-0.0361835	-0.636088	0.0544079	1.09237	0.954772	-0.204122	-0.835459	-0.0868626	-0.479074	-0.992519	-0.338115	0.48738	1.08943	0.569831	-0.0930402	-0.0660959	-0.408178	-1.38865	-1.9227	-1.64908	0.793941	1.68435	-0.193176	-0.0161733	-0.304968	0.631349	0.243862	0.909235	1.43694	0.222012	-0.175718	3
743	-0.347565	-1.18357	0.0455627	0.782034	-0.624501	-0.411513	-0.135315	-0.0236261	-0.642292	-0.842114	1.0679	0.0783391	-1.22913	-0.541607	-0.1537	-0.0414655	-0.75154	0.7508	1.22754	-1.16993	-1.27925	-0.571241	-0.112928	-0.0323592	-0.756858	1.10327	0.316189	-1.06214	-1.31075	-0.645649	-0.0485707	-0.0361835	-0.013357	1.33245	1.09237	0.954772	-0.374209	-0.835459	-0.0868626	-0.479074	1.46699	0.89854	-0.620852	0.91719	0.340953	-0.0930402	-0.0660959	-0.408178	0.376069	0.800206	-0.708346	0.962266	1.27632	-0.193176	-0.0161733	-0.304968	-1.17588	-0.678964	0.708912	1.61008	0.718504	-0.175718	6
744	-0.347565	-0.535845	-0.893446	0.561651	0.62259	-0.411513	-0.135315	-0.0236261	-0.642292	0.0777677	0.569417	-0.965909	0.792584	0.196913	-0.1537	-0.0414655	0.117002	1.09058	-0.631097	-1.16993	-0.325581	1.10392	-0.112928	-0.0323592	1.18746	0.940084	-1.5474	-1.53962	0.0220507	0.733761	-0.0485707	-0.0361835	0.609374	0.693429	-1.49237	-1.74787	0.306139	-0.548619	-0.0868626	-0.138266	0.85211	-1.11102	-0.620852	0.228239	-0.803439	-0.0930402	-0.0660959	-0.408178	0.199598	0.216726	0.796834	-0.720984	-0.763807	-0.193176	-0.0161733	-0.304968	-0.77427	0.243862	-0.893673	-1.1601	-0.522725	-0.175718	0
