	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	estado
267	-0.38231	-0.07546	-0.37730	-0.62526	-0.33120	0.77014	0.75990	0.74484	-0.11262	-0.41459	-0.49395	0.16211	-0.54600	0.05225	-0.57519	-0.03501	0.97859	-0.62609	0.08364	-0.55059	-0.27720	1.29458	-0.57801	0.28234	-0.48703	-0.32745	0.36497	0.15973	-0.07782	-0.14578	-0.14497	-0.15984	ac
268	-0.59149	0.33447	-0.07358	-0.57090	-0.83073	0.52744	0.51610	0.48966	-0.21418	0.15374	-0.44212	0.00030	-0.55791	-0.05895	-0.57084	0.01059	0.73536	-0.49785	0.20255	-0.53724	0.05971	1.03759	-0.42201	0.41224	-0.49613	0.08376	0.82046	0.97322	0.73567	0.58406	0.51533	0.40720	ac
269	-0.14894	-0.40513	-0.62710	-0.59026	0.10435	0.99243	1.00662	1.02268	-0.37815	-0.75305	-0.69429	0.26593	-0.56831	0.08506	-0.60024	-0.26256	1.21113	-0.61856	-0.01641	-0.51349	-0.39690	1.23762	-0.63861	0.21807	-0.47971	-0.58258	-0.01212	-0.48887	-0.66681	-0.67882	-0.66854	-0.66350	ac
270	-0.16132	-0.43166	-0.54525	-0.79202	-0.25913	0.34042	0.33841	0.32850	-0.52283	-0.51822	-0.65715	-0.27725	-0.87851	-0.04492	-0.66192	-0.83509	0.66573	-0.75591	0.14136	-0.59959	-0.68467	0.74688	-0.70472	0.40443	-0.55301	-0.64605	0.34983	0.01195	-0.21965	-0.27822	-0.26097	-0.27971	ac
271	-0.08070	-0.54306	-0.73980	-0.65115	0.13314	0.03756	0.02690	-0.03014	-0.38288	-0.79131	-0.72019	-0.58087	-0.67319	0.10423	-0.61764	-0.46163	0.43790	-0.70715	0.17764	-0.58908	-0.53501	0.33248	-0.70412	0.40360	-0.55337	-0.64012	-0.04576	-0.52668	-0.73701	-0.75651	-0.74280	-0.75063	ac
272	-0.51810	0.48188	0.16851	0.35917	-0.45991	0.70601	0.75535	0.88951	-0.01417	-0.45017	-0.53217	0.03192	-0.02260	-1.05930	0.15491	0.27664	0.82140	0.42789	-1.92589	0.62584	0.51873	1.26028	0.63579	-2.16998	1.06316	0.44300	0.43036	0.40039	0.27276	0.22241	0.21993	0.18935	ac
273	-0.41339	0.04709	-0.21549	-0.55727	-0.37126	0.74525	0.68227	0.68115	-0.06381	-0.51193	-0.55472	0.00934	-0.46276	0.19000	-0.49669	0.02910	1.04444	-0.53793	0.14395	-0.49326	-0.12431	1.10697	-0.51970	0.29471	-0.44511	-0.21998	0.39207	0.22865	-0.00170	-0.08159	-0.08265	-0.09332	ac
274	0.03665	-0.63817	-0.64965	-0.80495	-0.04832	1.03337	1.04176	0.99104	-0.51177	-0.55686	-0.56773	0.15010	-0.92048	-0.00454	-0.65495	-1.05909	1.30535	-0.77310	0.14972	-0.59530	-0.78073	1.43643	-0.75892	0.38638	-0.56003	-0.89022	0.10759	-0.26416	-0.50522	-0.57665	-0.56200	-0.56035	ac
275	-0.28701	-0.14597	-0.65487	-0.15453	0.07824	0.55996	0.54615	0.53266	-0.45717	-0.75779	-0.65682	-0.01305	-0.46704	0.19092	-0.56124	-0.15543	0.86278	-0.16454	-0.15724	-0.26748	0.21742	0.74205	-0.30983	0.06303	-0.34522	0.07862	-0.02844	-0.48327	-0.66902	-0.68265	-0.67294	-0.66746	ac
276	-0.37205	0.02582	-0.43824	-0.37567	-0.09411	0.82720	0.85679	0.91778	-0.34897	-0.53387	-0.55371	0.24368	-0.43720	0.08681	-0.52952	0.07178	0.98970	-0.34512	-0.25807	-0.34599	0.12000	1.21993	-0.35193	-0.06813	-0.32528	-0.03750	0.13271	-0.19110	-0.36020	-0.38471	-0.38113	-0.38197	ac
277	-0.08253	-0.54409	-0.58512	-0.81577	-0.25215	0.41279	0.38732	0.33386	-0.08635	-0.66593	-0.45734	-0.21486	-0.88885	-0.00870	-0.65899	-0.90499	0.73595	-0.78276	0.14705	-0.60335	-0.81987	0.93164	-0.73404	0.40003	-0.55785	-0.76338	0.38378	0.00110	-0.31293	-0.36858	-0.38374	-0.43213	ac
278	-0.09787	-0.52136	-0.65413	-0.75153	-0.13142	1.02246	1.03257	1.01845	-0.20114	-0.65713	-0.63768	0.08350	-0.86889	-0.00473	-0.65944	-0.84002	1.30658	-0.73875	0.16314	-0.59393	-0.62725	1.55166	-0.74494	0.38646	-0.55979	-0.84323	0.18723	-0.17418	-0.46077	-0.55176	-0.56421	-0.56018	ac
279	-0.17745	-0.22172	-0.49068	-0.52332	-0.02487	1.07051	1.08545	1.07263	-0.21528	-0.61699	-0.60901	0.29086	-0.56420	0.19037	-0.56558	-0.28862	1.25569	-0.50894	0.01080	-0.46316	-0.19923	1.43204	-0.56290	0.18462	-0.45936	-0.46961	0.08123	-0.28004	-0.44680	-0.49519	-0.50267	-0.49924	ac
280	-0.22224	-0.34996	-0.59147	-0.68628	-0.15079	0.29833	0.29628	0.28522	-0.47419	-0.41287	-0.58825	-0.24897	-0.66741	-0.00232	-0.61340	-0.30317	0.60455	-0.71243	0.11548	-0.58422	-0.53146	0.67209	-0.68090	0.35737	-0.53815	-0.57697	0.20483	-0.14694	-0.39653	-0.44501	-0.44040	-0.42253	ac
281	-0.05500	-0.50274	-0.65970	-0.67503	0.09631	0.23466	0.19960	0.19596	-0.64748	-0.58826	-0.70146	-0.40614	-0.66254	0.10436	-0.61322	-0.43614	0.63478	-0.71182	0.13292	-0.58250	-0.57820	0.40626	-0.71761	0.37479	-0.54889	-0.71740	0.00067	-0.45572	-0.63510	-0.65965	-0.66625	-0.66791	ac
282	-0.80002	1.13994	0.54104	0.66280	-0.92342	-0.30082	-0.21332	-0.15272	0.04931	0.76240	0.18772	-0.48925	0.95169	-0.77726	0.36680	1.39593	-0.18886	0.56861	-0.07941	-0.03274	1.15369	-0.19280	0.75565	-0.19442	0.13476	1.33021	0.92599	1.14628	1.00834	0.92989	0.92085	0.92267	v/at
283	-0.45559	0.35985	0.09280	-0.13583	-0.37838	0.67591	0.74041	0.76852	0.05876	-0.46712	0.03824	0.18426	-0.52465	0.16742	-0.47239	-0.17806	0.83802	0.14115	-0.93650	0.10027	0.44677	0.90588	0.09958	-0.68296	0.02822	0.36064	0.38931	0.24715	0.17571	0.15106	0.11322	0.09769	ac
284	-0.25100	-0.14217	-0.53808	-0.46123	-0.23556	0.01335	0.02385	0.01603	-0.49268	-0.55637	-0.60620	-0.75746	-0.56531	-0.06913	-0.51032	-0.18774	0.40542	-0.49311	-0.03541	-0.47403	-0.14422	0.65663	-0.47472	0.21126	-0.45530	-0.14596	0.29304	-0.02090	-0.26071	-0.32388	-0.35036	-0.39635	ac
285	-0.29166	-0.06093	-0.53196	0.01498	-0.24531	0.91843	0.90543	0.90221	-0.43055	-0.28198	-0.59790	0.01537	-0.19046	-0.96639	0.09164	0.07516	1.19120	-0.21123	-1.04411	0.12730	-0.05626	1.22612	0.57487	-3.91242	3.05080	0.01016	0.30214	-0.01510	-0.30413	-0.36963	-0.37140	-0.39620	ac
286	-0.59327	0.35463	-0.17713	-0.43053	-0.74575	1.37237	1.37398	1.32258	-0.06377	0.01443	-0.31844	0.80787	-0.63684	0.01892	-0.61049	-0.17044	1.37803	-0.30585	0.24917	-0.45911	0.34125	1.66806	-0.42988	0.25289	-0.48138	-0.35160	0.70998	0.80870	0.52114	0.34948	0.28023	0.23243	v/at
287	-0.00917	-0.59848	-0.65205	-0.78826	-0.10631	0.93924	0.95681	0.95781	-0.66526	-0.58325	-0.70904	0.04293	-0.95709	-0.01403	-0.66958	-1.22236	1.21388	-0.75195	0.16241	-0.59294	-0.69740	1.47929	-0.74652	0.39244	-0.55887	-0.85373	0.15607	-0.22473	-0.47125	-0.50019	-0.50890	-0.52665	ac
288	-0.26488	-0.24867	-0.55075	-0.62533	-0.18295	0.88114	0.89217	0.89879	-0.10248	-0.56631	-0.66523	0.09852	-0.61629	0.09824	-0.60515	-0.32007	1.11915	-0.64280	0.12750	-0.57171	-0.32334	1.33251	-0.63959	0.34506	-0.53317	-0.44478	0.20589	-0.08146	-0.32451	-0.38749	-0.39588	-0.42172	ac
289	-0.69061	0.66676	0.00599	-0.15240	-0.82643	0.71985	0.72844	0.71379	1.36079	0.10152	-0.25903	0.61166	-0.46958	-0.14625	-0.52517	0.13250	0.69618	0.06179	-0.03267	-0.26633	0.80837	0.94275	0.10462	0.00596	-0.26139	0.71001	0.76594	0.91746	0.65499	0.51460	0.46209	0.42597	v/at
290	-0.37614	0.05098	-0.25588	-0.50223	-0.37173	0.96306	0.94755	0.96540	0.39549	-0.38319	-0.66196	0.20804	-0.69563	-0.14948	-0.50844	-0.49560	1.17250	-0.39106	-0.34097	-0.30165	0.00743	1.51915	-0.40746	-0.08251	-0.30201	-0.23605	0.36904	0.21417	0.01299	-0.04494	-0.03901	-0.06018	ac
291	0.14386	-0.68739	-0.59130	-0.83587	-0.20224	0.02361	0.07926	0.12870	-0.05937	-0.67267	-0.72990	-0.66134	-0.91805	-0.00113	-0.65427	-1.12715	0.39071	-0.80225	0.15149	-0.59872	-0.99789	0.49752	-0.75144	0.39829	-0.55170	-0.89195	0.30964	-0.13813	-0.39468	-0.44248	-0.46150	-0.50159	ac
292	-0.26892	-0.23946	-0.52623	-0.64890	-0.22568	0.91233	0.91058	0.90494	-0.05077	-0.45992	0.09032	0.14331	-0.70336	0.02811	-0.60641	-0.38280	1.16105	-0.64258	0.12862	-0.55506	-0.33130	1.47320	-0.65195	0.31411	-0.52588	-0.54552	0.26468	-0.04951	-0.30041	-0.37016	-0.37848	-0.38219	ac
293	-0.43479	0.25259	-0.34717	1.30659	-0.27230	0.05714	0.06641	0.24086	-0.16776	-0.43163	-0.53155	-0.40729	-0.53633	-0.29150	-0.47397	-0.13034	0.15655	1.56829	-4.08763	1.87383	0.48700	0.39708	2.11378	-4.92620	2.70345	0.61173	0.31692	0.04127	-0.14250	-0.20253	-0.21694	-0.23174	ac
294	-0.30787	-0.15215	-0.57372	-0.44118	-0.14132	1.22195	1.24881	1.30932	-0.27745	-0.65207	-0.58050	0.28713	-0.43893	0.21452	-0.55696	-0.14231	1.40008	-0.50511	0.24432	-0.53362	-0.07108	1.69028	-0.60851	0.35125	-0.53240	-0.57586	0.19762	-0.15948	-0.40007	-0.42675	-0.43260	-0.41493	ac
295	-0.12582	-0.17851	-0.32145	-0.43548	-0.12244	0.24012	0.28052	0.29973	-0.42019	-0.57134	-0.72374	-0.58130	-0.53989	-0.18402	-0.35011	-0.35473	0.60064	-0.39463	-0.39985	-0.18451	-0.26547	0.73103	-0.37255	-0.25447	-0.13231	-0.30340	0.17288	-0.11302	-0.28577	-0.30627	-0.31071	-0.34251	ac
296	0.13889	-0.68452	-0.69497	-0.76484	0.09462	0.12493	0.14131	0.12691	-0.54241	-0.69387	-0.73121	-0.58106	-0.84976	0.05695	-0.64882	-0.95064	0.56185	-0.75567	0.14533	-0.59496	-0.74136	0.41225	-0.75984	0.37873	-0.55841	-0.88633	-0.04606	-0.48995	-0.66408	-0.69433	-0.70927	-0.72115	ac
297	0.32978	-0.92386	-0.76165	-0.83536	0.26267	-0.07225	-0.11975	-0.12696	-0.32269	-0.80911	-0.71298	-0.61934	-1.00146	-0.03286	-0.67872	-1.44590	0.33876	-0.79736	0.06756	-0.59659	-1.00667	0.15917	-0.81329	0.34223	-0.56316	-1.21717	-0.14916	-0.69152	-0.83588	-0.83173	-0.82629	-0.81623	ac
298	0.82457	-1.27438	-0.80585	-0.90701	0.32290	-0.26747	-0.24642	-0.19699	-0.74110	-0.75092	-0.82144	-0.94999	-1.06253	-0.03640	-0.68319	-1.88507	0.20511	-0.87253	0.11850	-0.61143	-1.39513	0.13994	-0.85695	0.37370	-0.57048	-1.45462	-0.20378	-0.79097	-0.92428	-0.95727	-0.95386	-0.95649	ac
299	0.17223	-0.79151	-0.70711	-0.83071	0.00650	-0.02730	0.01675	-0.03048	-0.64453	-0.55837	-0.61399	-0.75608	-0.98677	-0.03201	-0.67635	-1.35424	0.40381	-0.79286	0.13833	-0.60348	-0.87169	0.38471	-0.78915	0.38282	-0.56426	-1.01626	0.02663	-0.36072	-0.62535	-0.65388	-0.67918	-0.71450	ac
300	0.14295	-0.71035	-0.68113	-0.77775	-0.00212	0.52719	0.54474	0.66029	-0.53368	-0.54100	-0.72729	-0.29572	-0.87708	0.07179	-0.63948	-1.08498	0.84370	-0.76992	0.19656	-0.59083	-0.88520	1.29646	-0.76005	0.40999	-0.55879	-0.95069	0.01326	-0.33778	-0.52546	-0.58276	-0.63210	-0.65855	ac
301	-0.67866	0.61163	-0.10272	0.04710	-0.64817	0.72205	0.73849	0.75249	-0.25318	0.06752	-0.13864	0.21153	0.36269	-0.51707	-0.21573	0.83629	0.82224	-0.06637	0.13273	-0.36688	0.67239	1.11721	-0.02111	0.15642	-0.32683	0.51981	0.64358	0.69210	0.46229	0.37174	0.32689	0.29144	v/at
302	0.07531	-0.57445	-0.61689	-0.76448	-0.09463	0.67382	0.75097	0.85395	-0.24529	-0.70757	-0.68909	-0.10391	-0.90007	-0.00400	-0.64460	-1.07118	0.96391	-0.73241	0.10482	-0.57643	-0.69449	1.13388	-0.69195	0.30320	-0.52577	-0.71572	0.17500	-0.25749	-0.48313	-0.55650	-0.56003	-0.54752	ac
303	-0.62387	0.72362	0.48862	0.69579	-0.70511	0.53116	0.61589	0.67402	0.68989	-0.40564	-0.33677	-0.00755	0.51660	-2.15395	1.22978	0.63440	0.54196	0.71068	-2.77554	1.47315	0.73690	1.06842	1.05019	-3.55361	2.39724	0.67184	0.69659	0.77474	0.62883	0.57451	0.55348	0.52147	ac
304	0.26041	-0.78100	-0.60945	-0.82345	0.05840	0.76610	0.84058	0.83843	-0.45905	-0.49791	-0.65594	-0.07960	-0.92441	-0.02293	-0.63087	-1.24155	1.07467	-0.79066	0.07954	-0.57508	-1.00248	1.28013	-0.75751	0.29338	-0.52795	-1.02130	0.00790	-0.44189	-0.61227	-0.65680	-0.65242	-0.65125	ac
305	-0.24289	-0.29552	-0.48516	-0.74148	-0.26650	0.29598	0.28431	0.25919	-0.11810	-0.66011	-0.60533	-0.27395	-0.81340	-0.00922	-0.63982	-0.62399	0.61057	-0.69952	0.13599	-0.58368	-0.46995	0.80940	-0.65996	0.37243	-0.53593	-0.49014	0.31771	0.06082	-0.17294	-0.23163	-0.23848	-0.26896	ac
306	0.38775	-0.91541	-0.70153	-0.85611	0.09423	-0.45175	-0.43083	-0.39201	-0.64480	-0.62477	-0.76766	-0.98908	-0.98680	-0.00749	-0.66813	-1.44745	0.00115	-0.82802	0.14623	-0.60286	-1.12518	-0.24725	-0.79485	0.38941	-0.56103	-1.08503	-0.03436	-0.46020	-0.67283	-0.73117	-0.75962	-0.77642	ac
307	0.02901	-0.59446	-0.60123	-0.80207	-0.08066	-0.22307	-0.28503	-0.29401	-0.48559	-0.51432	-0.56445	-0.73014	-0.93160	-0.04285	-0.66424	-1.08350	0.18925	-0.75758	0.09522	-0.58637	-0.74217	-0.01607	-0.73220	0.34640	-0.53874	-0.82160	0.15008	-0.23617	-0.45507	-0.51216	-0.52167	-0.53477	ac
308	-0.44605	0.06225	-0.29188	-0.61542	-0.52678	0.38989	0.36226	0.34968	-0.15692	-0.45567	-0.51835	-0.25744	-0.65410	0.07589	-0.58248	-0.24812	0.70411	-0.56354	0.24750	-0.54820	-0.13422	0.84249	-0.51639	0.47108	-0.51295	-0.13804	0.54410	0.46836	0.26029	0.18261	0.16474	0.10410	ac
309	-0.66819	0.63535	-0.04993	-0.07681	-0.70480	0.65004	0.67041	0.65879	0.47686	-0.12756	-0.33216	0.43224	-0.49496	-0.10391	-0.51733	0.07642	0.67650	0.08458	-0.12915	-0.22746	0.82428	0.75596	0.10913	-0.09396	-0.18384	0.76586	0.67328	0.74571	0.49584	0.38241	0.34805	0.32586	v/at
310	-0.21963	-0.31384	-0.51251	-0.72353	-0.34496	0.73188	0.73339	0.70413	-0.04196	-0.58905	-0.49238	0.14536	-0.75332	0.08097	-0.60287	-0.54579	0.94377	-0.70705	0.20337	-0.57931	-0.55565	1.17983	-0.66360	0.41776	-0.54378	-0.54132	0.38630	0.10291	-0.16006	-0.24062	-0.26502	-0.28873	ac
311	-0.41816	-0.01385	-0.30033	-0.68401	-0.56058	1.05957	1.04032	1.01405	-0.04697	-0.21919	-0.24550	0.30813	-0.74239	0.01666	-0.62391	-0.43654	1.24649	-0.61457	0.21524	-0.56520	-0.24819	1.59235	-0.60500	0.39528	-0.54231	-0.50399	0.53303	0.55048	0.27559	0.20599	0.19583	0.13766	ac
312	-0.15715	-0.34694	-0.45964	-0.72613	-0.20761	0.22740	0.20116	0.17695	-0.16799	-0.63882	-0.55408	-0.28045	-0.82740	0.06532	-0.62356	-0.79683	0.56659	-0.67192	0.14500	-0.55681	-0.47209	0.48743	-0.63118	0.35944	-0.51281	-0.45302	0.25151	-0.04960	-0.29033	-0.34496	-0.35524	-0.38655	ac
313	-0.20387	-0.29344	-0.40850	-0.74957	-0.25862	0.84873	0.82984	0.77035	-0.25031	-0.20604	-0.38049	0.18785	-0.78004	0.04992	-0.61508	-0.58933	1.05398	-0.69531	0.13125	-0.56780	-0.51910	1.36227	-0.65853	0.33018	-0.52029	-0.58069	0.32392	0.03659	-0.19387	-0.24592	-0.25101	-0.29589	ac
314	-0.52737	0.27050	-0.15151	-0.50532	-0.53659	0.21190	0.22838	0.29624	-0.31703	-0.03910	-0.35833	-0.19376	-0.49899	0.00812	-0.51202	0.07882	0.38617	-0.40148	0.03346	-0.47034	0.19946	0.81394	-0.24648	0.12544	-0.36151	0.29297	0.54766	0.49785	0.29417	0.22182	0.23116	0.20477	ac
315	-0.27766	-0.28731	-0.56402	-0.69600	-0.20881	-0.47650	-0.50176	-0.55609	-0.60433	-0.52628	-0.60394	-0.97205	-0.78981	-0.05434	-0.63865	-0.53800	-0.07293	-0.68353	0.11979	-0.57922	-0.39944	-0.17696	-0.64347	0.33933	-0.51632	-0.43496	0.23212	-0.01912	-0.24775	-0.29977	-0.30147	-0.33463	ac
316	-0.20693	-0.33584	-0.52440	-0.73625	-0.26354	0.45861	0.45710	0.42955	-0.50219	-0.42313	-0.57564	-0.19725	-0.78446	-0.01419	-0.63287	-0.54080	0.76246	-0.72059	0.17066	-0.58221	-0.57929	0.96705	-0.68524	0.41109	-0.54446	-0.60027	0.34121	0.05468	-0.19619	-0.26491	-0.27489	-0.30148	ac
317	0.37734	-0.89872	-0.74147	-0.82743	0.15427	-0.00761	-0.03345	0.00166	-0.47868	-0.71342	-0.64775	-0.60183	-0.97198	-0.01881	-0.67077	-1.31494	0.46606	-0.81494	0.13900	-0.60255	-1.05749	0.09839	-0.77504	0.35291	-0.55380	-1.02031	-0.03711	-0.59872	-0.79481	-0.81332	-0.82557	-0.83405	ac
318	-0.36043	0.06784	-0.04992	-0.51734	-0.41305	0.68115	0.61476	0.58243	-0.14354	0.17053	-0.31257	-0.00874	-0.40194	0.11074	-0.29779	-0.01215	0.93953	-0.48328	0.16084	-0.39627	-0.19969	1.15456	-0.43442	0.07596	-0.25565	-0.26503	0.44019	0.28996	0.10471	0.05079	0.04352	-0.00234	ac
319	-0.43908	0.05034	-0.22464	-0.66021	-0.52518	0.80440	0.77763	0.77286	0.21158	-0.39290	-0.47630	0.14709	-0.66554	0.02551	-0.59087	-0.25053	1.02934	-0.59328	0.17958	-0.55354	-0.17582	1.44001	-0.55996	0.36222	-0.51299	-0.35464	0.54412	0.46058	0.23390	0.16038	0.14979	0.11559	ac
320	-0.44659	0.07166	-0.32636	-0.55868	-0.43371	0.18689	0.18853	0.18415	-0.50427	-0.36937	-0.43298	-0.32624	-0.56863	-0.13973	-0.50425	-0.05134	0.42764	-0.54786	0.01909	-0.47071	-0.11427	0.83549	-0.47035	0.21705	-0.37898	-0.08255	0.47358	0.35497	0.16039	0.09227	0.10967	0.09616	ac
321	-0.57498	0.47840	0.08714	-0.25774	-0.63622	0.60823	0.62733	0.67937	-0.15370	0.02849	-0.14338	0.19326	-0.58833	0.00005	-0.56624	-0.08382	0.74851	-0.04091	-0.59484	-0.21279	0.43777	0.91255	0.06781	-0.35342	-0.15662	0.50889	0.61510	0.66967	0.50818	0.41705	0.37251	0.30820	ac
322	-0.35394	-0.05353	-0.23238	-0.68487	-0.45558	1.08020	1.02932	1.01093	-0.00052	-0.08700	-0.23133	0.38511	-0.72398	0.07690	-0.59901	-0.46209	1.28101	-0.58817	0.16203	-0.51986	-0.26583	1.57761	-0.59012	0.30861	-0.50056	-0.52447	0.47009	0.34124	0.08665	0.01192	-0.01465	-0.05896	ac
323	0.13447	-0.63381	-0.54588	-0.81236	-0.08400	0.14220	0.08844	0.06628	-0.15956	-0.46991	-0.61681	-0.34318	-0.89767	0.03943	-0.64175	-1.05966	0.49074	-0.76386	0.10555	-0.57784	-0.87983	0.53511	-0.73972	0.35858	-0.53858	-0.89893	0.17894	-0.24412	-0.44479	-0.49020	-0.49125	-0.53363	ac
324	0.34788	-0.95752	-0.73378	-0.87361	0.05558	0.10382	0.10706	0.12023	-0.38905	-0.77804	-0.80152	-0.57479	-1.01087	-0.04476	-0.67881	-1.47821	0.52686	-0.84679	0.12669	-0.60950	-1.18510	0.51748	-0.81930	0.37562	-0.56634	-1.19475	0.04010	-0.45721	-0.67902	-0.73913	-0.75726	-0.75965	ac
325	0.07678	-0.69957	-0.71516	-0.72161	0.21060	0.15387	0.21606	0.34323	-0.63857	-0.52066	-0.74775	-0.55867	-0.80783	0.00888	-0.65291	-0.77803	0.52623	-0.74517	0.13455	-0.59562	-0.71872	0.56415	-0.74603	0.36362	-0.55403	-0.82097	-0.12520	-0.64536	-0.79420	-0.81178	-0.82956	-0.85386	ac
326	-0.24009	-0.28849	-0.49805	-0.71888	-0.32932	1.07080	1.08023	1.08044	0.00449	-0.53358	-0.49766	0.17173	-0.79192	-0.03950	-0.62905	-0.59460	1.33083	-0.69185	0.13728	-0.57122	-0.50191	1.57346	-0.67336	0.34606	-0.53547	-0.65944	0.36836	0.10539	-0.14281	-0.23783	-0.23742	-0.23356	ac
327	-0.26314	-0.19495	-0.43274	-0.67945	-0.35979	1.27705	1.27969	1.23241	-0.10718	-0.45297	-0.47129	0.37291	-0.78094	-0.07960	-0.61202	-0.59655	1.49637	-0.63267	0.07516	-0.53744	-0.36676	1.59723	-0.62315	0.25710	-0.48233	-0.58836	0.39343	0.17212	-0.06661	-0.13913	-0.14799	-0.10913	ac
328	-0.36899	-0.03462	-0.32436	-0.65144	-0.47312	1.25020	1.23840	1.21944	0.00605	-0.26835	-0.46974	0.39119	-0.71099	-0.04849	-0.60552	-0.37180	1.43073	-0.58907	0.11023	-0.53779	-0.22610	1.71318	-0.59789	0.27646	-0.50883	-0.61954	0.49916	0.37491	0.13048	0.04108	0.04227	0.04208	ac
329	-0.36457	-0.12507	-0.50661	-0.58638	-0.31234	1.34454	1.34749	1.32471	-0.47252	-0.47506	-0.55560	0.44454	-0.64894	-0.03200	-0.58878	-0.24474	1.51643	-0.59013	0.12327	-0.53182	-0.21696	1.68951	-0.63468	0.30019	-0.51657	-0.59587	0.33441	0.09685	-0.16873	-0.22004	-0.21254	-0.20669	ac
330	-0.14347	-0.40844	-0.56661	-0.75776	-0.25701	0.97263	0.94132	0.95813	-0.53252	-0.48310	-0.57408	0.16149	-0.86305	-0.02235	-0.65764	-0.79167	1.20684	-0.72488	0.14593	-0.58754	-0.59133	1.48644	-0.70391	0.37796	-0.55064	-0.70285	0.33191	0.01777	-0.27315	-0.36744	-0.37862	-0.38842	ac
331	-0.23878	-0.22533	-0.43265	-0.69890	-0.34753	0.59237	0.56836	0.58818	0.08887	-0.40057	-0.52903	-0.10572	-0.69240	0.10530	-0.57744	-0.43568	0.86851	-0.67446	0.19348	-0.57151	-0.45086	1.27414	-0.63412	0.38840	-0.53555	-0.46877	0.42889	0.11718	-0.08401	-0.16111	-0.15158	-0.15597	ac
332	-0.47443	0.17426	-0.08097	-0.60782	-0.53972	1.17031	1.16114	1.05595	0.24324	-0.21109	0.93209	0.53726	-0.59291	0.16452	-0.55623	-0.22435	1.34669	-0.50905	0.16654	-0.52052	-0.03544	1.48731	-0.51153	0.30830	-0.49895	-0.27920	0.49830	0.54741	0.35043	0.15740	0.09969	0.08189	ac
333	-0.12866	-0.37504	-0.53666	-0.72809	-0.17895	0.98448	0.99645	1.01448	-0.47609	-0.27816	-0.57429	0.13063	-0.86910	-0.02772	-0.64759	-0.86809	1.24429	-0.67914	0.10876	-0.56867	-0.48173	1.39503	-0.67319	0.34719	-0.53533	-0.61692	0.22138	-0.07969	-0.28284	-0.35060	-0.35836	-0.34599	ac
334	-0.34660	-0.09065	-0.35769	-0.69465	-0.44238	0.98455	1.02474	1.07937	-0.44191	-0.27404	-0.29549	0.27344	-0.80952	-0.03628	-0.64617	-0.62084	1.16457	-0.60498	0.08319	-0.55970	-0.22260	1.25989	-0.57754	0.31125	-0.51744	-0.30398	0.42849	0.32540	-0.00597	-0.10426	-0.14152	-0.13288	ac
335	-0.06714	-0.30387	-0.53792	-0.34956	0.00452	-0.36575	-0.38972	-0.37150	-0.10296	-0.55076	-0.50169	-0.86593	-0.41648	0.40090	-0.45086	-0.36121	0.05920	-0.41465	0.46671	-0.45157	-0.25615	-0.03641	-0.51855	0.48654	-0.49163	-0.27941	0.08221	-0.32411	-0.46401	-0.48808	-0.51936	-0.56211	ac
336	0.10733	-0.70584	-0.66460	-0.82745	-0.05978	-0.02347	-0.06709	-0.08434	-0.48294	-0.31818	-0.47162	-0.53532	-0.98943	-0.03527	-0.67682	-1.35842	0.36030	-0.77965	0.10563	-0.59822	-0.82200	0.23967	-0.76286	0.35930	-0.55796	-0.90014	0.10610	-0.28096	-0.52942	-0.58795	-0.57843	-0.58388	ac
337	-0.41532	-0.07980	-0.53091	-0.53241	-0.29018	1.42349	1.44648	1.45020	-0.08715	-0.64593	-0.65237	0.49616	-0.57531	-0.01128	-0.59985	-0.08874	1.58945	-0.55984	0.16971	-0.55296	-0.10486	1.73691	-0.62892	0.32791	-0.53253	-0.60353	0.33644	0.07506	-0.17860	-0.25823	-0.26630	-0.23997	ac
338	-0.03555	-0.52900	-0.53851	-0.82463	-0.18204	-0.00844	-0.01305	-0.01586	-0.52755	-0.38007	-0.56747	-0.52671	-0.85611	0.00592	-0.65240	-0.81052	0.32630	-0.78097	0.12621	-0.59894	-0.82655	0.49342	-0.71475	0.38448	-0.54829	-0.70558	0.29620	-0.03700	-0.27319	-0.37774	-0.39054	-0.42748	ac
339	-0.17844	-0.34307	-0.63730	-0.54638	-0.12105	0.25175	0.29534	0.26657	-0.54713	-0.48661	-0.58082	-0.33246	-0.52233	0.19066	-0.56070	-0.13068	0.56117	-0.60643	0.27762	-0.55569	-0.40167	0.73185	-0.62517	0.42129	-0.53252	-0.43060	0.20399	-0.19446	-0.47008	-0.52019	-0.52180	-0.51590	ac
340	-0.12802	-0.44296	-0.54198	-0.79846	-0.31762	0.92450	0.92863	0.91117	-0.39206	-0.33162	-0.50421	0.08006	-0.91429	-0.03752	-0.66421	-0.99327	1.22033	-0.74904	0.13432	-0.59459	-0.65903	1.27835	-0.70956	0.38249	-0.55134	-0.66994	0.30504	0.07632	-0.19757	-0.29959	-0.31789	-0.34623	ac
