	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	clase
308	-0.03766	0.11311	0.33563	0.26119	0.02068	0.25713	-0.04164	-0.07666	-0.59254	-0.15804	-0.25744	-0.65410	0.07589	-0.58248	-0.24812	0.70411	-0.56354	0.24750	-0.54820	-0.13422	0.84249	-0.51639	0.47108	-0.51295	-0.13804	cn
309	0.24378	0.16508	0.88652	0.03699	-0.25334	-0.00166	0.50313	-0.16443	-0.34731	0.04704	0.43224	-0.49496	-0.10391	-0.51733	0.07642	0.67650	0.08458	-0.12915	-0.22746	0.82428	0.75596	0.10913	-0.09396	-0.18384	0.76586	sn
310	0.04394	0.31386	0.59852	-0.03602	-0.14722	-0.15667	0.18268	0.15019	-0.27674	0.07812	0.14536	-0.75332	0.08097	-0.60287	-0.54579	0.94377	-0.70705	0.20337	-0.57931	-0.55565	1.17983	-0.66360	0.41776	-0.54378	-0.54132	sn
311	-0.14924	0.07126	0.56778	0.54775	-0.03585	0.26483	0.48518	-0.35817	-0.66402	-0.21850	0.30813	-0.74239	0.01666	-0.62391	-0.43654	1.24649	-0.61457	0.21524	-0.56520	-0.24819	1.59235	-0.60500	0.39528	-0.54231	-0.50399	sn
312	0.08003	0.16253	0.28567	-0.09707	-0.32585	-0.11631	-0.11099	0.17234	-0.02909	0.32483	-0.28045	-0.82740	0.06532	-0.62356	-0.79683	0.56659	-0.67192	0.14500	-0.55681	-0.47209	0.48743	-0.63118	0.35944	-0.51281	-0.45302	cn
313	0.10472	0.42605	0.05286	-0.19954	-0.35314	-0.22894	-0.08320	0.34596	0.03999	0.35552	0.18785	-0.78004	0.04992	-0.61508	-0.58933	1.05398	-0.69531	0.13125	-0.56780	-0.51910	1.36227	-0.65853	0.33018	-0.52029	-0.58069	sn
314	0.27475	0.23151	0.09915	0.09429	-0.02428	0.10630	-0.17858	-0.02980	-0.31837	-0.10864	-0.19376	-0.49899	0.00812	-0.51202	0.07882	0.38617	-0.40148	0.03346	-0.47034	0.19946	0.81394	-0.24648	0.12544	-0.36151	0.29297	cn
315	0.07910	0.18016	0.33789	-0.11914	-0.14305	0.02025	-0.18831	0.03960	-0.17322	0.13379	-0.97205	-0.78981	-0.05434	-0.63865	-0.53800	-0.07293	-0.68353	0.11979	-0.57922	-0.39944	-0.17696	-0.64347	0.33933	-0.51632	-0.43496	cn
316	0.12567	0.39170	0.41970	-0.20274	-0.25331	-0.12762	0.21564	0.21589	-0.21500	0.19306	-0.19725	-0.78446	-0.01419	-0.63287	-0.54080	0.76246	-0.72059	0.17066	-0.58221	-0.57929	0.96705	-0.68524	0.41109	-0.54446	-0.60027	sn
317	0.44717	0.60843	-0.20106	-0.81086	-0.58624	-0.77191	-0.23615	0.98019	0.64989	0.76554	-0.60183	-0.97198	-0.01881	-0.67077	-1.31494	0.46606	-0.81494	0.13900	-0.60255	-1.05749	0.09839	-0.77504	0.35291	-0.55380	-1.02031	sn
318	0.05031	0.07578	-0.05695	0.05849	0.00720	0.01339	-0.34232	0.01741	-0.16591	0.03578	-0.00874	-0.40194	0.11074	-0.29779	-0.01215	0.93953	-0.48328	0.16084	-0.39627	-0.19969	1.15456	-0.43442	0.07596	-0.25565	-0.26503	sn
319	-0.00685	0.00095	0.34788	0.15288	-0.01961	0.19422	-0.05872	-0.08181	-0.46155	-0.04554	0.14709	-0.66554	0.02551	-0.59087	-0.25053	1.02934	-0.59328	0.17958	-0.55354	-0.17582	1.44001	-0.55996	0.36222	-0.51299	-0.35464	sn
320	0.03456	-0.05251	0.23636	0.25218	0.03206	0.25853	-0.20455	-0.12561	-0.46208	-0.12632	-0.32624	-0.56863	-0.13973	-0.50425	-0.05134	0.42764	-0.54786	0.01909	-0.47071	-0.11427	0.83549	-0.47035	0.21705	-0.37898	-0.08255	sn
321	0.23115	0.08928	0.42883	0.14303	-0.09019	0.14476	0.04999	-0.25508	-0.50625	-0.00753	0.19326	-0.58833	0.00005	-0.56624	-0.08382	0.74851	-0.04091	-0.59484	-0.21279	0.43777	0.91255	0.06781	-0.35342	-0.15662	0.50889	sn
322	-0.07711	0.18727	0.12377	0.10742	-0.00183	0.05209	-0.36555	0.20768	-0.38984	0.00258	0.38511	-0.72398	0.07690	-0.59901	-0.46209	1.28101	-0.58817	0.16203	-0.51986	-0.26583	1.57761	-0.59012	0.30861	-0.50056	-0.52447	sn
323	0.23212	0.22286	0.10917	-0.29151	-0.31343	-0.31889	-0.20272	0.48300	0.15365	0.36760	-0.34318	-0.89767	0.03943	-0.64175	-1.05966	0.49074	-0.76386	0.10555	-0.57784	-0.87983	0.53511	-0.73972	0.35858	-0.53858	-0.89893	sn
324	0.27770	0.61249	0.28662	-0.66357	-0.51343	-0.60598	0.05315	0.81143	0.34809	0.57595	-0.57479	-1.01087	-0.04476	-0.67881	-1.47821	0.52686	-0.84679	0.12669	-0.60950	-1.18510	0.51748	-0.81930	0.37562	-0.56634	-1.19475	sn
325	0.53738	0.76429	-0.11088	-0.89139	-0.68358	-0.89812	-0.47752	0.79589	0.64530	0.97874	-0.55867	-0.80783	0.00888	-0.65291	-0.77803	0.52623	-0.74517	0.13455	-0.59562	-0.71872	0.56415	-0.74603	0.36362	-0.55403	-0.82097	cn
326	0.14767	0.20152	0.88103	-0.11663	-0.31164	-0.24800	0.25525	0.03928	-0.12957	0.26419	0.17173	-0.79192	-0.03950	-0.62905	-0.59460	1.33083	-0.69185	0.13728	-0.57122	-0.50191	1.57346	-0.67336	0.34606	-0.53547	-0.65944	cn
327	0.20862	0.30928	0.53574	0.05988	-0.35639	-0.27890	-0.03660	0.17258	0.07215	0.21271	0.37291	-0.78094	-0.07960	-0.61202	-0.59655	1.49637	-0.63267	0.07516	-0.53744	-0.36676	1.59723	-0.62315	0.25710	-0.48233	-0.58836	cn
328	0.16502	0.14337	0.37593	0.10047	-0.18832	-0.06414	-0.02150	-0.07950	-0.21274	0.12850	0.39119	-0.71099	-0.04849	-0.60552	-0.37180	1.43073	-0.58907	0.11023	-0.53779	-0.22610	1.71318	-0.59789	0.27646	-0.50883	-0.61954	cn
329	0.18911	0.17243	0.43272	0.10418	-0.26304	-0.22414	0.01715	0.18767	-0.00150	0.13609	0.44454	-0.64894	-0.03200	-0.58878	-0.24474	1.51643	-0.59013	0.12327	-0.53182	-0.21696	1.68951	-0.63468	0.30019	-0.51657	-0.59587	cn
330	0.29938	0.29780	0.51633	-0.18286	-0.47362	-0.36178	0.69822	0.52441	0.07377	0.27192	0.16149	-0.86305	-0.02235	-0.65764	-0.79167	1.20684	-0.72488	0.14593	-0.58754	-0.59133	1.48644	-0.70391	0.37796	-0.55064	-0.70285	sn
331	0.15754	0.23350	0.56833	-0.03959	-0.27284	-0.20017	0.38951	-0.26563	-0.09281	0.24565	-0.10572	-0.69240	0.10530	-0.57744	-0.43568	0.86851	-0.67446	0.19348	-0.57151	-0.45086	1.27414	-0.63412	0.38840	-0.53555	-0.46877	sn
332	-0.22613	-0.24061	0.50997	0.46739	-0.05305	0.04871	-0.01203	-0.17272	-0.17842	-0.03340	0.53726	-0.59291	0.16452	-0.55623	-0.22435	1.34669	-0.50905	0.16654	-0.52052	-0.03544	1.48731	-0.51153	0.30830	-0.49895	-0.27920	sn
333	0.35715	0.30884	0.30784	-0.33166	-0.41855	-0.28823	-0.23916	0.48698	0.09867	0.40403	0.13063	-0.86910	-0.02772	-0.64759	-0.86809	1.24429	-0.67914	0.10876	-0.56867	-0.48173	1.39503	-0.67319	0.34719	-0.53533	-0.61692	cn
334	0.25279	0.11340	0.91193	0.02034	-0.08147	0.19625	-0.92025	-0.32399	-0.38141	0.03725	0.27344	-0.80952	-0.03628	-0.64617	-0.62084	1.16457	-0.60498	0.08319	-0.55970	-0.22260	1.25989	-0.57754	0.31125	-0.51744	-0.30398	sn
335	0.49457	0.67023	-0.39053	-0.84591	-0.39692	-0.39333	-0.59818	0.41765	0.35602	0.64517	-0.86593	-0.41648	0.40090	-0.45086	-0.36121	0.05920	-0.41465	0.46671	-0.45157	-0.25615	-0.03641	-0.51855	0.48654	-0.49163	-0.27941	sn
336	0.11452	0.48546	-0.06052	-0.33142	-0.51238	-0.62090	0.07973	0.74774	0.36106	0.59168	-0.53532	-0.98943	-0.03527	-0.67682	-1.35842	0.36030	-0.77965	0.10563	-0.59822	-0.82200	0.23967	-0.76286	0.35930	-0.55796	-0.90014	sn
337	0.16571	0.22960	0.54436	-0.07023	-0.34724	-0.16501	0.04577	0.43135	-0.08531	0.20171	0.49616	-0.57531	-0.01128	-0.59985	-0.08874	1.58945	-0.55984	0.16971	-0.55296	-0.10486	1.73691	-0.62892	0.32791	-0.53253	-0.60353	cn
338	0.12603	0.25501	-0.40627	-0.05360	-0.17793	-0.28744	-0.14506	0.19923	-0.03712	0.33584	-0.52671	-0.85611	0.00592	-0.65240	-0.81052	0.32630	-0.78097	0.12621	-0.59894	-0.82655	0.49342	-0.71475	0.38448	-0.54829	-0.70558	sn
339	0.36668	0.60386	0.25578	-0.51495	-0.46102	-0.44747	-0.11435	0.70146	0.28714	0.41301	-0.33246	-0.52233	0.19066	-0.56070	-0.13068	0.56117	-0.60643	0.27762	-0.55569	-0.40167	0.73185	-0.62517	0.42129	-0.53252	-0.43060	sn
340	0.18125	0.38827	0.17969	-0.17459	-0.23995	-0.20153	-0.34993	0.13137	-0.04189	0.29369	0.08006	-0.91429	-0.03752	-0.66421	-0.99327	1.22033	-0.74904	0.13432	-0.59459	-0.65903	1.27835	-0.70956	0.38249	-0.55134	-0.66994	sn
341	0.19160	0.41287	0.53974	-0.18047	-0.39455	-0.37927	0.23494	0.45441	-0.01755	0.31194	0.01460	-0.83558	-0.03175	-0.64328	-0.73031	1.18670	-0.66489	0.14853	-0.56743	-0.40063	1.38411	-0.66555	0.35833	-0.53417	-0.58379	cn
342	0.21395	0.07464	0.55010	0.18259	-0.32807	0.07681	0.32806	0.48820	-0.49828	0.02789	0.55908	-0.84605	-0.03665	-0.65681	-0.72768	1.49239	-0.64482	0.17066	-0.57885	-0.30107	1.78353	-0.67562	0.37035	-0.55377	-0.77803	sn
343	0.36642	0.56407	0.16479	-0.48488	-0.41748	-0.47787	-0.36585	0.72470	0.22253	0.45504	-0.25672	-0.68357	-0.05814	-0.61877	-0.33016	0.69207	-0.72996	0.11398	-0.59187	-0.57920	0.81302	-0.71214	0.35190	-0.54680	-0.67235	cn
344	0.07078	0.27374	0.61323	0.02955	-0.22699	-0.07315	-0.01899	0.19351	-0.21691	0.08743	0.44745	-0.72769	-0.06805	-0.59937	-0.44622	1.51647	-0.61888	0.14019	-0.54846	-0.30452	1.75348	-0.64376	0.31368	-0.52478	-0.72259	cn
345	0.61212	-0.32885	0.00540	-0.03554	-0.34172	-0.07957	-0.04375	0.30200	-0.26508	0.36258	1.03030	-0.24082	-0.13892	-0.21495	0.22199	1.34898	0.47146	-1.36636	0.55654	0.66485	1.57819	0.49772	-1.90299	0.99267	-0.00060	sn
346	0.27785	0.11814	0.10454	-0.18667	-0.26544	-0.18396	0.17526	0.10515	-0.16057	0.34119	0.08436	-0.80844	0.01296	-0.63826	-0.68099	1.14807	-0.67842	0.15606	-0.57456	-0.45427	1.34903	-0.64164	0.36439	-0.53600	-0.48583	sn
347	0.17753	0.32710	0.42524	-0.18110	-0.37492	-0.27964	0.21049	0.28269	0.00554	0.32034	0.15015	-0.73248	0.00790	-0.62591	-0.47097	1.24407	-0.68162	0.14624	-0.57142	-0.45395	1.60191	-0.68160	0.35471	-0.54128	-0.67361	cn
348	0.37599	0.56826	-0.16756	-0.92021	-0.65848	-0.71272	0.46388	0.68560	0.62298	0.85311	-0.56403	-0.83210	0.22920	-0.56903	-1.33654	0.59428	-0.75479	0.26563	-0.56547	-1.03776	0.82389	-0.77055	0.43231	-0.55096	-1.09858	sn
349	0.39933	0.65348	0.11069	-0.53976	-0.46324	-0.40284	-0.11836	0.71577	0.24597	0.41230	-0.62594	-0.24434	-0.99329	0.03967	0.01861	0.23241	-0.34751	-0.74395	-0.12386	-0.26047	0.31388	-0.20504	-0.86273	0.18375	-0.31805	cn
350	0.30777	0.47520	0.62268	-0.40469	-0.44366	-0.39651	0.26919	0.23460	0.49662	0.28826	-0.60517	0.57133	1.54606	0.38380	0.60238	-0.38994	-0.33259	0.59331	-0.31866	0.02012	-0.03356	-0.30289	0.56596	-0.34838	0.09169	cn
351	0.59220	0.81231	-0.05811	-0.80539	-0.59140	-0.53549	-0.15737	0.88352	0.46886	0.56733	-1.56680	-0.63251	0.04988	-0.46239	-0.50792	-1.28851	-0.48446	-0.15244	-0.44624	-0.41217	-1.20824	-0.39440	0.02350	-0.38608	-0.25978	sn
352	0.43731	0.41243	-0.00411	-0.71197	-0.39026	-0.44397	-0.33803	0.32102	0.41010	0.59541	-0.46566	-0.52738	0.58648	-0.28978	-0.84128	-0.27719	-0.63074	0.15714	-0.41605	-0.93861	0.37519	-0.50537	0.12343	-0.24386	-0.74790	sn
353	0.61832	0.36397	0.22707	-0.26348	-0.36501	-0.25948	0.04335	-0.04287	0.63447	0.12942	-0.13577	1.88676	0.45560	2.25663	1.45202	-0.17250	0.71989	0.05784	0.92521	0.89647	0.12018	1.09405	-1.56624	1.44841	1.06431	cn
354	0.19336	0.35799	1.27445	0.16149	-0.33828	-0.12884	0.76593	0.01955	-0.27654	-0.06404	0.69170	0.75472	0.46468	0.09953	1.14662	-0.23088	0.29507	0.23438	-0.12393	1.01208	0.50033	0.30916	0.16917	-0.18295	0.97848	cn
355	0.24684	0.36587	1.33778	0.18868	-0.36441	-0.11573	0.97310	-0.14971	-0.19901	-0.10261	0.41875	0.69070	0.45720	0.08041	1.17297	-0.73205	0.33316	0.34929	-0.10418	1.02508	0.08105	0.44887	0.29856	-0.10644	1.12300	cn
356	0.32662	0.40602	0.46019	-0.19940	-0.35233	-0.23778	0.18316	0.41385	0.11161	0.14207	0.29612	1.17676	1.16711	0.50977	1.13871	0.06967	-0.16605	0.41176	-0.28907	0.41167	0.77848	-0.06991	0.18288	-0.13402	0.36872	cn
357	0.72855	0.28406	0.34895	-0.47353	-0.41634	-0.03390	1.15258	-0.03676	0.18163	0.07994	-0.12381	0.62021	0.96499	0.31106	0.98180	-0.28482	0.07006	0.65796	-0.07095	0.63284	0.27199	0.27466	-0.11139	0.26057	0.68796	sn
358	0.45279	0.81889	0.02971	-0.80551	-0.66304	-0.63987	0.15924	0.85976	0.55883	0.65677	-1.45040	-0.77278	0.16019	-0.58846	-0.74893	-0.98647	-0.78685	0.20670	-0.58951	-1.01444	-1.00889	-0.73826	0.44180	-0.54852	-0.85378	sn
359	0.49624	0.37640	0.40372	-0.30916	-0.33570	-0.16346	0.52285	-0.16597	0.94382	-0.08618	-0.25165	1.44579	1.58441	2.17244	0.62782	-0.08141	0.67697	1.68855	0.91057	0.32662	0.31528	0.45953	0.32851	0.32307	0.28499	sn
360	0.03673	0.17082	1.58522	0.38426	-0.21585	0.01508	0.47882	-0.21953	-0.51053	-0.15533	0.56094	0.73430	0.72380	0.21340	1.08102	-0.29890	0.43307	0.44212	0.04363	1.11096	0.54410	0.47098	0.15988	-0.06067	1.01533	cn
361	0.31174	0.34804	0.09797	-0.27839	-0.19007	0.03257	0.39845	-0.02530	0.00903	0.03544	-0.21093	0.34058	1.12325	0.23595	0.60811	-0.11309	-0.11209	0.73953	-0.09858	0.26011	0.42950	-0.07943	0.31246	-0.05371	0.23847	cn
362	0.46006	0.44140	-0.31743	-0.46076	-0.29568	-0.08828	0.30664	0.35131	0.04000	0.21890	-0.23199	-0.13175	0.62191	-0.17140	0.32419	-0.31849	-0.40073	0.42926	-0.35034	-0.10422	0.38558	-0.29649	0.40684	-0.24297	-0.04669	sn
363	0.34627	-0.17128	1.20014	0.43957	-0.15152	0.34399	0.85304	-0.81796	-0.22398	-0.37484	0.36004	1.36067	0.69267	0.82690	1.39777	-0.40588	1.36498	1.33004	1.24584	1.40318	0.11893	1.18657	0.21121	0.57453	1.28784	sn
364	0.75271	0.83175	-0.24054	-0.88416	-0.65072	-0.39523	-0.16815	0.64407	0.45027	0.62851	-0.35987	-0.28680	0.38555	-0.23267	0.04554	-0.41653	-0.06311	-0.31159	-0.07422	0.25715	0.04066	0.03023	-0.43385	0.07015	0.30184	sn
365	0.42123	0.42296	0.29507	-0.41467	-0.46183	-0.49188	-0.18667	0.68746	0.39136	0.40630	-0.03750	0.87784	1.53490	0.33828	0.70212	-0.00250	-0.38481	0.44550	-0.43535	-0.01025	0.60406	-0.31839	0.51083	-0.39945	0.06082	cn
366	0.16357	0.16142	1.19619	0.17716	-0.15423	0.07588	0.37594	-0.31352	-0.42033	-0.11933	0.35593	0.79255	0.93531	0.27592	1.08326	-0.29203	0.37391	0.64312	0.04185	1.03904	0.32427	0.42654	0.30429	0.00302	1.01648	cn
367	0.81963	0.67038	-0.42649	-0.60896	-0.40504	-0.35559	-0.27224	0.33567	0.26527	0.43165	-0.51652	-0.10066	0.40154	-0.03799	0.28454	-0.59068	-0.01420	-0.10088	0.02156	0.27284	0.13791	0.43065	-0.94237	0.57574	0.48605	sn
368	0.23184	0.23744	0.24641	-0.13628	-0.06372	0.31714	0.82425	-0.25564	-0.42206	-0.17648	-0.15716	0.19546	0.71695	0.00575	0.70871	-0.29220	-0.07027	0.76776	-0.14756	0.38808	0.47056	0.00776	0.44518	-0.08889	0.34027	sn
369	0.37062	0.31759	0.04730	-0.22552	-0.33292	-0.17922	-0.36529	0.24223	0.38632	0.22640	0.02451	0.85531	1.03911	0.22150	0.97435	-0.18441	-0.13954	0.62894	-0.21505	0.33880	0.17840	-0.11317	0.41718	-0.17031	0.37476	cn
370	0.25830	0.39506	0.35585	-0.16454	-0.26247	-0.04045	0.49896	-0.03706	-0.01133	0.05480	0.05331	1.14851	1.20215	0.49417	1.23541	-0.14370	-0.08759	0.54014	-0.27167	0.54187	0.38761	-0.00761	0.43674	-0.21322	0.59246	cn
371	0.44711	0.60847	0.31050	-0.67646	-0.63865	-0.69367	0.35298	0.63296	0.58574	0.63362	-0.36002	0.26649	1.12928	-0.06970	0.14528	-0.26167	-0.63640	0.29883	-0.55975	-0.60047	0.12221	-0.59444	0.51504	-0.52316	-0.46473	cn
372	0.38905	0.70115	-0.10747	-0.31557	-0.35850	-0.31620	-0.01527	0.38847	0.29081	0.22556	-0.82459	0.68104	1.30412	0.20432	0.78885	-0.67506	-0.31996	0.54405	-0.41497	0.12713	-0.41273	-0.25460	0.70589	-0.39611	0.24383	cn
373	0.24034	0.46474	0.53740	-0.22524	-0.27179	-0.16890	-0.15767	0.08057	0.54882	0.01427	-0.02673	1.04229	1.23330	0.95458	0.93723	-0.09613	0.04211	0.68867	0.10631	0.33357	0.62136	0.03176	0.15637	-0.02041	0.30383	cn
374	0.71111	0.74149	-0.02824	-0.53609	-0.51624	-0.43377	-0.02581	0.66005	0.63993	0.26247	-0.83770	0.86491	1.21762	0.34770	1.12909	-1.02171	-0.36296	0.36741	-0.47157	0.19228	-0.48110	-0.18726	0.57411	-0.37602	0.43844	cn
375	0.39523	0.75297	0.09266	-0.93779	-0.66622	-0.96916	-0.29124	0.95362	0.79602	0.91434	-1.38451	-0.88455	0.09605	-0.62649	-1.16582	-0.82275	-0.85987	0.13062	-0.60647	-1.36658	-0.24276	-0.81098	0.38549	-0.55943	-1.20657	sn
376	0.82933	0.96405	-0.69429	-0.92900	-0.60501	-0.63511	-0.44628	0.79416	0.93799	0.61278	-1.26868	0.45720	-0.07316	0.51498	0.84030	-0.83984	-0.01942	-0.15034	-0.01814	0.41067	-0.44757	1.11465	-2.94476	2.17592	0.86114	cn
377	0.44417	0.53852	-0.07729	-0.59925	-0.55466	-0.68917	-0.62620	0.74967	0.75745	0.67017	-0.98970	0.51974	1.39021	0.12302	0.32889	-0.72645	-0.41598	0.53583	-0.44002	-0.14823	-0.38766	-0.37386	0.69006	-0.42529	-0.02517	cn
378	0.48620	0.66301	-0.59500	-0.95253	-0.57865	-0.73980	-0.90406	1.01447	0.85343	0.87784	-1.28619	-0.56677	0.51743	-0.35794	-0.55135	-0.90993	-0.70134	0.34335	-0.51228	-0.97839	-0.33823	-0.65005	0.56985	-0.47288	-0.86549	sn
379	0.17583	0.34893	0.57107	-0.08648	-0.37457	-0.40585	0.25236	0.11276	0.24588	0.27769	-0.05420	1.53038	1.32175	0.61576	0.94382	0.12954	0.10163	0.71270	-0.23500	0.41176	0.44829	0.01219	0.58042	-0.32622	0.48794	cn
380	0.54211	0.67878	-0.25345	-0.70685	-0.66042	-0.67896	-0.47307	0.86625	0.90890	0.68472	-1.01185	-0.07840	0.98852	-0.10415	0.02927	-0.91354	-0.64257	0.36019	-0.51630	-0.65875	-0.29745	-0.58609	0.56156	-0.49132	-0.46415	cn
381	0.72370	0.71602	0.10956	-1.12796	-0.83146	-0.95656	-0.32625	1.41274	0.94911	0.92119	-0.83153	-0.85860	0.08001	-0.62587	-0.98897	-0.85532	-0.83391	0.15237	-0.59690	-1.30648	-0.29919	-0.77695	0.39521	-0.54808	-1.09238	sn
382	0.56079	0.61990	-0.43308	-0.34806	-0.42494	-0.33626	-0.46884	0.80212	0.23863	0.34300	-1.20237	-0.26068	-0.45304	-0.06766	-0.01169	-0.82975	-0.50024	-0.17021	-0.40615	-0.33789	-0.21232	-0.32861	-0.07296	-0.25439	-0.14187	sn
383	0.13339	0.08617	1.04291	0.24393	-0.17304	0.09132	0.21334	-1.00447	1.18745	-0.40764	1.63510	0.75894	-0.72894	0.33565	0.82867	0.63071	0.91571	0.82528	0.49999	1.02908	0.98420	0.73127	-0.43718	0.31169	0.64522	sn
384	0.75792	0.92190	-0.13324	-1.01095	-0.64510	-0.70282	0.27653	0.71237	0.45969	0.72546	-1.02511	-0.53720	0.37188	-0.42505	-0.32712	-1.11644	-0.32299	-0.17042	-0.35092	-0.01280	-0.45443	-0.17470	-0.11589	-0.25768	0.08959	sn
385	1.06734	0.31857	-0.60921	-0.64844	-0.60106	-0.43323	-0.75461	0.60350	0.51552	0.69881	-0.81593	-0.30342	0.17464	-0.42600	0.29623	-1.05987	-0.39424	0.21091	-0.47131	0.15555	-0.38374	-0.26606	0.44733	-0.38221	0.29869	sn
386	0.29595	0.25938	1.23077	-0.03537	-0.35087	0.05278	1.35846	0.00548	-0.60080	-0.05084	-0.43222	-0.04606	0.49546	-0.25189	0.56978	-1.52504	0.14061	0.70274	-0.20879	0.79841	-0.88844	0.27670	0.84282	-0.15290	0.97680	sn
387	0.25108	0.47820	0.20091	-0.57431	-0.46580	-0.52242	0.58139	0.11773	0.27757	0.60735	-1.08467	-0.85964	0.15334	-0.58519	-1.13752	-0.74142	-0.77275	0.17373	-0.57200	-0.99748	-0.06825	-0.69654	0.42994	-0.51590	-0.81441	sn
388	0.53279	1.05283	-0.43147	-1.06715	-0.71116	-1.00120	-0.67511	1.30579	0.85829	0.96027	-1.55924	-0.90482	0.03299	-0.58261	-1.39686	-0.99521	-0.74556	0.05751	-0.51452	-1.19247	-0.45453	-0.70709	0.30558	-0.47398	-1.09753	sn
389	0.69346	0.39446	-0.17635	-0.85323	-0.72135	-0.67808	-0.14472	0.54405	0.70537	0.93306	-1.71574	-0.43705	1.15106	0.21122	-0.76967	-1.27439	-0.57043	0.84440	-0.18819	-0.91902	-0.67421	-0.56685	0.84247	-0.35088	-0.85494	sn
390	0.54475	0.48473	0.16908	-0.59792	-0.47792	-0.40157	0.47526	0.43111	0.41550	0.36860	-1.20998	0.53051	1.98662	0.69276	0.40594	-1.35055	0.31584	1.02228	0.30451	0.55424	-1.15326	0.39599	0.64918	0.09373	0.81028	sn
391	0.18375	0.48188	0.31649	-0.34456	-0.18592	-0.33960	0.16532	0.35107	0.04530	0.17621	-0.00535	1.27269	1.02857	0.39459	1.05765	0.12679	0.19641	0.88603	-0.12115	0.65125	0.71306	0.06370	0.56605	-0.32429	0.51010	cn
392	-0.09552	0.26823	1.73621	0.30829	-0.15101	0.17182	1.35841	-0.30482	-0.74051	-0.34662	0.35263	0.58904	-0.44267	0.50101	1.15670	-0.18119	0.39155	0.35759	0.19998	0.99185	-0.15086	0.51131	-0.12119	0.31411	1.10284	sn
393	0.53749	0.81049	-0.07766	-0.81547	-0.71430	-0.94798	-0.33488	1.02879	0.98695	0.79598	-1.77555	-0.26094	1.35528	0.56099	-0.51107	-1.43968	-0.36979	0.71395	-0.03491	-0.50264	-0.78872	-0.36473	0.55877	-0.25684	-0.41653	sn
394	0.48736	0.58016	0.30230	-0.49823	-0.48938	-0.07419	0.79124	0.33594	0.10018	0.17998	-1.91167	-0.35370	0.28944	-0.46344	0.20572	-1.79260	-0.25786	0.49516	-0.40116	0.36085	-1.71000	-0.24909	0.64562	-0.37527	0.32604	sn
395	1.14066	0.68362	-0.21544	-0.76831	-0.58884	-0.36779	0.68666	0.33511	0.32809	0.39538	-1.48609	-0.08224	0.93124	-0.05105	0.24570	-1.48310	-0.06906	0.55926	-0.15254	0.40181	-0.83332	0.16258	0.68981	-0.03374	0.64575	sn
396	0.74361	0.69918	-0.15610	-0.70693	-0.55644	-0.49574	-0.09078	0.69658	0.40282	0.52450	-1.85554	0.71004	1.95713	0.94604	0.72658	-1.60505	-0.12052	0.91284	-0.07868	0.25092	-0.91956	0.01100	1.00682	-0.08099	0.39224	cn
397	0.34699	0.60386	0.22370	-0.49827	-0.37949	-0.33222	0.26133	0.29036	0.23415	0.31894	-1.13945	1.80080	2.60063	1.44524	0.86442	-0.96489	0.22513	0.86897	0.05298	0.48100	-0.18150	0.41457	0.34907	0.20910	0.72959	cn
398	0.23286	0.18303	1.34560	0.35316	-0.21067	0.12555	0.83878	-0.73216	-0.19507	-0.26616	0.11517	2.26518	1.15711	1.58438	1.72964	-1.15049	2.46587	2.68792	2.58676	1.72809	-0.40558	2.44608	1.03386	1.51176	1.71769	cn
399	0.51437	0.67815	0.50963	-0.36651	-0.45701	-0.32304	0.15439	0.32784	0.32759	0.19089	-0.37504	1.61313	1.80615	0.85289	1.25088	-0.53275	0.09875	0.77836	-0.16670	0.67985	0.14366	0.20512	0.72347	-0.15321	0.75321	cn
400	0.34438	0.44892	0.97738	-0.12313	-0.38329	-0.00446	0.89184	0.10941	-0.27965	-0.02202	-0.28021	0.98255	1.32277	0.48205	1.22418	-0.94907	0.63184	0.91548	0.21380	1.19515	-0.25010	0.60913	0.70622	0.05396	1.22002	cn
401	0.68379	0.47440	0.45832	-0.20512	-0.40715	-0.12110	0.49292	0.14394	-0.01407	0.06469	-0.89487	0.90117	1.16699	0.38752	1.21244	-1.56731	0.69193	1.18680	0.44792	1.21756	-1.22641	0.91383	0.46058	0.50864	1.47752	cn
402	0.35176	0.80910	0.89585	-0.18708	-0.40116	-0.32173	0.73187	0.43414	0.08588	-0.05056	-0.99965	0.72168	1.24087	0.31057	1.04734	-1.23729	-0.01817	0.64358	-0.26963	0.65521	-0.70325	0.10969	0.79223	-0.21490	0.79374	cn
403	0.78529	0.86760	-0.20023	-0.56351	-0.50052	-0.25160	-0.02575	0.68393	0.54505	0.14540	-1.52274	0.32317	1.14886	0.30145	0.81085	-1.14866	0.06562	1.21545	0.03065	0.47596	-0.73403	0.07305	1.06509	-0.11109	0.53209	sn
404	0.49123	0.84302	0.41528	-0.35593	-0.47544	-0.34512	0.39142	0.53128	0.31884	0.10947	-0.78995	1.24064	1.65823	0.61776	1.13728	-0.87062	-0.07954	0.62729	-0.32307	0.46614	-0.22025	0.03935	0.75268	-0.28055	0.62995	cn
