	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	clase
214	1.21073	0.886455	0.520455	0.130749	1.23898	0.898682	0.530773	0.13463	1.26217	0.739437	0.541251	0.137226	0.997652	0.670065	0.634395	0.018408	1.31797	0.682198	0.344248	0.179496	1.34268	0.86985	0.358626	0.186031	1.15371	0.585421	0.339808	0.0172653	0.958099	0.594673	0.34742	0.0191076	1.80111	1.00369	0.896626	0.392451	2
215	1.50378	1.10648	0.760376	0.130749	1.53413	1.11787	1.07204	0.348371	1.55851	1.13394	0.78111	0.349504	1.94952	1.06504	0.874081	0.390706	1.98163	1.25193	0.882318	0.391767	1.714	1.0889	0.657672	0.397405	1.73989	1.20029	1.17805	0.387943	1.47532	1.20838	0.885014	0.230303	1.50344	1.00369	0.896626	0.233683	2
216	1.50378	1.10648	0.760376	0.344705	1.53413	1.11787	0.771338	0.348371	1.55851	0.914773	1.08093	0.508712	1.65664	1.06504	0.634395	0.390706	1.31797	1.07663	0.643176	0.391767	1.714	1.0889	0.657672	0.186031	1.4468	0.980695	0.878681	0.229081	1.47532	0.9892	0.646083	0.230303	1.50344	0.827964	0.65654	0.233683	2
217	1.50378	1.10648	0.760376	0.344705	1.53413	0.898682	1.07204	0.508676	1.55851	1.13394	0.78111	0.349504	1.29053	1.06504	0.634395	0.390706	1.68667	1.07663	0.643176	0.179496	1.34268	0.86985	0.657672	0.397405	1.4468	0.980695	0.639182	0.229081	1.47532	0.813855	0.646083	0.230303	1.80111	1.00369	0.896626	0.392451	2
218	1.50378	0.886455	1.06028	0.505172	1.53413	1.11787	0.771338	0.348371	1.55851	1.13394	0.78111	0.349504	1.65664	1.06504	0.634395	0.177964	1.31797	0.8575	0.643176	0.391767	1.34268	0.86985	0.896909	0.186031	1.4468	0.805018	0.639182	0.229081	1.77087	0.9892	0.885014	0.388699	1.80111	1.22335	0.65654	0.604141	2
219	1.50378	1.10648	0.760376	0.344705	1.53413	1.11787	0.771338	0.348371	1.55851	0.914773	0.78111	0.137226	1.29053	0.845609	0.634395	0.390706	1.31797	0.8575	0.882318	0.179496	1.714	1.0889	0.896909	0.186031	1.73989	0.980695	0.878681	0.387943	1.77087	1.20838	0.646083	0.599895	1.80111	1.00369	0.896626	0.233683	2
220	1.50378	1.10648	0.760376	0.344705	1.53413	0.898682	0.771338	0.13463	1.55851	0.914773	0.78111	0.349504	1.29053	0.845609	0.874081	0.177964	1.68667	1.07663	0.882318	0.179496	1.714	1.0889	0.657672	0.186031	1.73989	1.20029	0.639182	0.599759	1.77087	0.9892	0.885014	0.230303	1.50344	1.22335	0.65654	0.233683	2
221	1.50378	0.886455	0.760376	0.344705	1.23898	0.898682	0.530773	0.348371	1.55851	0.914773	0.541251	0.508712	1.65664	1.06504	0.634395	0.177964	1.68667	1.07663	0.643176	0.179496	1.714	0.86985	0.358626	0.186031	1.4468	1.20029	0.639182	0.229081	1.17976	0.9892	0.646083	0.230303	1.50344	1.00369	0.896626	0.392451	2
222	1.21073	0.886455	0.520455	0.344705	1.53413	0.898682	0.530773	0.508676	1.55851	1.13394	0.541251	0.349504	1.65664	1.06504	0.634395	0.177964	1.68667	0.8575	0.344248	0.179496	1.34268	0.86985	0.358626	0.0275001	1.15371	0.980695	0.639182	0.229081	1.47532	0.9892	0.885014	0.388699	1.50344	1.00369	0.896626	0.392451	2
223	1.21073	0.886455	0.280534	-0.0832064	1.23898	0.547987	0.290209	-0.0791105	1.26217	0.914773	0.541251	0.137226	1.65664	0.845609	0.634395	0.177964	1.31797	0.682198	0.344248	0.0202937	1.34268	0.86985	0.358626	0.186031	1.4468	1.20029	0.639182	0.0172653	1.47532	1.20838	0.885014	0.230303	1.50344	1.22335	0.65654	0.233683	2
224	1.21073	0.534421	0.280534	-0.0832064	1.23898	0.898682	0.530773	0.13463	1.55851	1.13394	0.78111	0.508712	1.29053	0.670065	0.334789	0.018408	1.31797	0.8575	0.344248	0.179496	1.714	1.0889	0.657672	0.397405	1.4468	1.20029	0.878681	0.229081	1.47532	1.20838	0.646083	0.230303	1.50344	1.00369	0.65654	0.233683	2
225	1.21073	0.886455	0.520455	0.130749	1.53413	1.11787	0.771338	0.508676	1.26217	1.13394	0.541251	0.349504	1.29053	0.845609	0.334789	0.177964	1.68667	1.07663	0.643176	0.391767	1.714	1.0889	0.657672	0.397405	1.4468	1.20029	0.639182	0.229081	1.47532	0.9892	0.646083	0.230303	1.50344	1.00369	0.896626	0.392451	2
226	1.21073	1.10648	0.760376	0.344705	1.53413	1.11787	0.771338	0.508676	1.26217	0.914773	0.541251	0.349504	1.29053	1.06504	0.634395	0.177964	1.31797	1.07663	1.18125	0.391767	1.34268	0.86985	0.657672	0.186031	1.4468	0.805018	0.878681	0.387943	1.47532	0.9892	0.885014	0.230303	1.50344	1.00369	0.896626	0.392451	2
227	1.50378	1.10648	0.760376	0.505172	1.23898	0.898682	0.530773	0.348371	1.26217	0.914773	0.301392	0.137226	1.29053	1.06504	1.17369	0.390706	1.31797	0.8575	0.643176	0.179496	1.04563	0.86985	0.358626	0.186031	1.4468	0.980695	0.878681	0.229081	1.47532	0.9892	0.885014	0.388699	1.20577	0.827964	0.65654	0.233683	2
228	1.21073	0.886455	0.280534	0.130749	0.943832	0.723334	0.0496452	0.13463	0.965822	0.739437	0.301392	-0.234259	0.997652	0.845609	0.334789	0.177964	1.02301	0.8575	0.643176	0.0202937	1.04563	0.69461	0.119389	-0.183874	1.15371	0.805018	0.639182	0.229081	1.17976	0.9892	0.885014	0.230303	1.50344	0.608306	0.356433	0.0219924	2
229	1.21073	0.710438	-0.199307	-0.0832064	0.943832	0.723334	0.290209	-0.0791105	0.965822	0.739437	0.301392	-0.075051	0.704768	0.494521	0.0951039	-0.194333	0.728053	0.506895	0.344248	-0.191977	1.04563	0.69461	0.358626	0.0275001	1.15371	0.805018	0.339808	0.229081	1.17976	0.813855	0.108489	-0.139289	1.20577	0.608306	0.116348	0.0219924	2
230	1.21073	0.710438	0.280534	-0.0832064	0.943832	0.547987	0.0496452	-0.0791105	0.965822	0.739437	0.541251	-0.075051	1.29053	0.670065	0.334789	0.018408	1.31797	0.506895	-0.134035	0.0202937	1.04563	0.69461	0.119389	-0.183874	1.15371	0.805018	0.639182	0.0172653	1.17976	1.20838	0.885014	0.230303	1.50344	1.00369	0.896626	0.233683	2
231	0.917683	0.534421	0.0406134	-0.0832064	0.943832	0.723334	0.530773	-0.0791105	0.965822	0.5641	0.301392	-0.234259	1.29053	0.494521	-0.144581	0.018408	1.02301	0.682198	0.105107	-0.191977	1.04563	0.69461	0.358626	-0.183874	1.15371	1.20029	0.878681	0.229081	1.47532	0.9892	0.885014	0.230303	1.50344	1.00369	0.356433	0.233683	2
232	0.917683	0.710438	0.520455	-0.0832064	0.943832	0.547987	0.290209	-0.239416	0.965822	0.5641	0.0615332	-0.075051	0.997652	0.670065	0.0951039	-0.194333	1.02301	0.682198	0.344248	-0.191977	1.04563	0.519369	0.119389	-0.183874	1.4468	0.980695	0.878681	0.229081	1.47532	0.9892	0.34742	0.230303	1.20577	0.827964	0.65654	0.0219924	2
233	0.917683	0.534421	0.0406134	-0.0832064	1.23898	0.547987	0.290209	-0.0791105	0.965822	0.5641	0.0615332	-0.075051	0.997652	0.494521	0.0951039	-0.194333	0.728053	0.682198	-0.134035	-0.191977	0.748578	0.69461	0.358626	0.0275001	1.15371	0.805018	0.639182	0.0172653	1.17976	0.813855	0.34742	0.0191076	1.20577	0.827964	0.116348	0.0219924	2
234	0.917683	0.534421	0.0406134	-0.0832064	0.943832	0.723334	0.290209	-0.239416	0.965822	0.5641	0.301392	-0.075051	0.704768	0.670065	0.334789	0.018408	1.02301	0.506895	0.344248	0.0202937	1.04563	0.519369	0.119389	-0.183874	1.15371	0.805018	0.100309	0.0172653	0.958099	0.813855	0.34742	0.0191076	0.982523	0.827964	0.896626	0.233683	2
235	0.917683	0.710438	0.280534	-0.243673	0.943832	0.547987	0.290209	-0.0791105	0.965822	0.5641	0.301392	0.137226	0.997652	0.494521	0.334789	0.018408	1.02301	0.506895	0.105107	-0.191977	1.04563	0.69461	0.358626	0.0275001	0.933898	0.805018	0.339808	0.0172653	0.958099	0.813855	0.885014	0.230303	1.50344	1.00369	0.896626	0.233683	2
236	0.917683	0.534421	0.280534	-0.0832064	0.943832	0.547987	0.290209	0.13463	0.965822	0.739437	0.301392	0.137226	0.997652	0.494521	0.0951039	-0.194333	1.02301	0.682198	0.344248	0.0202937	1.34268	0.69461	0.358626	0.0275001	0.933898	0.805018	0.878681	0.229081	1.47532	0.9892	0.885014	0.230303	1.50344	1.00369	0.896626	0.0219924	2
237	1.21073	0.710438	0.760376	0.130749	1.23898	0.723334	0.771338	0.13463	0.965822	0.5641	0.0615332	-0.075051	0.997652	0.845609	0.334789	-0.194333	1.02301	0.8575	0.344248	0.0202937	1.34268	0.86985	0.358626	0.0275001	0.64081	0.805018	0.339808	0.0172653	0.958099	0.9892	0.34742	0.230303	0.982523	0.608306	0.356433	0.233683	2
238	1.21073	0.710438	0.760376	0.130749	0.943832	0.547987	0.0496452	-0.0791105	0.669479	-0.00574241	-0.897903	-0.658814	0.997652	0.845609	0.334789	0.018408	1.31797	0.8575	0.344248	0.0202937	0.748578	0.212699	-0.119848	-0.553779	0.933898	0.980695	0.339808	0.229081	0.958099	0.594673	0.34742	0.230303	0.982523	0.608306	0.356433	-0.136775	2
239	0.917683	0.534421	0.0406134	-0.0832064	0.648682	-0.0218938	-0.912611	-0.666897	0.373135	-0.356415	-0.658044	-0.871091	1.29053	0.845609	0.334789	0.018408	0.728053	0.200116	-0.134035	-0.56345	0.154471	-0.0939719	-0.777749	-0.765153	0.933898	0.585421	0.339808	0.229081	0.958099	0.594673	0.34742	-0.139289	0.684855	0.212922	-0.603908	-0.507234	5
240	0.624635	-0.0376343	-0.91907	-0.671585	0.353531	-0.372589	-0.672047	-0.880638	0.076792	-0.181079	-0.658044	-0.871091	0.704768	0.187319	-0.144581	-0.566631	0.138135	-0.106664	-0.791676	-0.77572	0.154471	-0.269212	-1.01699	-0.976528	0.933898	0.585421	0.339808	-0.141597	0.662546	0.200145	-0.608304	-0.508881	0.0895186	-0.182462	-1.02406	-0.930615	5
241	0.331587	-0.389668	-0.679149	-0.885541	0.0583812	-0.197242	-0.672047	-0.880638	0.076792	-0.356415	-1.37762	-0.871091	0.119002	-0.119882	-0.803715	-0.779373	0.138135	-0.281966	-1.03082	-0.98799	0.154471	-0.0939719	-1.01699	-0.765153	0.64081	0.190146	-0.618188	-0.512275	0.0714393	-0.194383	-1.02643	-0.931271	0.0895186	0.212922	-0.603908	-0.718924	5
242	0.038539	-0.213651	-0.679149	-0.885541	0.0583812	-0.372589	-1.39374	-0.880638	-0.219551	-0.531751	-1.13776	-0.871091	0.119002	-0.295426	-1.0434	-0.992114	0.138135	-0.106664	-1.03082	-0.77572	0.154471	-0.269212	-0.777749	-0.765153	0.0546358	-0.205129	-1.03731	-0.935906	0.0714393	0.200145	-0.608304	-0.720076	0.387187	0.0371957	-0.843994	-0.718924	5
243	-0.254509	-0.565685	-1.15899	-0.885541	-0.236769	-0.898633	-1.39374	-0.880638	-0.738152	-1.01393	-1.55752	-1.0303	0.119002	-0.295426	-0.803715	-0.779373	-0.156824	-0.457269	-1.44932	-1.20026	-0.439636	-0.751123	-1.85431	-1.34643	0.347723	0.0144682	-0.857687	-0.72409	0.366993	-0.194383	-0.847235	-0.720076	-0.133733	-0.182462	-1.02406	-0.930615	5
244	-0.254509	-0.917719	-1.39891	-0.885541	-0.753282	-1.03014	-1.57416	-1.04094	-0.738152	-1.18926	-1.37762	-0.871091	-0.173881	-0.47097	-1.46285	-1.20486	-0.451783	-0.764048	-1.86781	-1.35946	-0.439636	-0.882554	-1.61508	-1.1879	0.347723	-0.205129	-0.857687	-0.72409	-0.150226	-0.194383	-1.02643	-0.931271	0.0895186	-0.182462	-1.02406	-1.08938	5
245	-0.767343	-1.04973	-1.57885	-1.04601	-0.753282	-1.20549	-1.39374	-0.880638	-0.738152	-1.32076	-1.37762	-0.658814	-0.466764	-0.778172	-1.8823	-1.36441	-0.451783	-0.895525	-1.62867	-1.20026	-0.439636	-0.751123	-1.61508	-0.976528	-0.16518	-0.205129	-1.03731	-0.935906	0.0714393	-0.194383	-1.02643	-1.08967	-0.133733	-0.358188	-1.50423	-1.08938	4
246	-0.767343	-1.22575	-1.39891	-0.885541	-0.753282	-1.337	-1.39374	-0.666897	-0.96041	-1.4961	-1.55752	-0.658814	-0.466764	-0.90983	-1.64261	-1.20486	-0.451783	-0.764048	-1.62867	-0.98799	-0.736689	-1.14541	-1.43565	-0.976528	0.0546358	-0.205129	-1.03731	-1.09477	-0.150226	-0.369728	-1.5043	-1.08967	-0.654652	-0.885367	-1.50423	-1.30107	5
247	-0.767343	-1.35776	-1.39891	-0.671585	-0.974644	-1.51235	-1.57416	-0.666897	-1.47901	-1.89061	-1.79737	-0.871091	-0.466764	-0.778172	-1.64261	-0.992114	-0.746742	-1.15848	-1.44932	-0.98799	-0.959479	-1.53971	-1.43565	-0.765153	-0.16518	-0.380807	-1.51631	-1.09477	-0.667444	-0.895765	-1.5043	-1.30086	-0.877903	-1.19289	-1.50423	-1.08938	4
248	1.94335	1.06247	1.18024	0.398194	1.68171	0.854845	0.651055	0.188065	1.33625	1.09011	0.90104	0.190296	2.02274	1.59167	1.17369	0.975745	2.05537	1.38341	1.18125	0.76324	1.49121	1.61462	1.495	0.76731	2.03297	2.07868	2.19593	1.18225	1.69698	1.60291	1.54207	0.81109	1.42903	1.61873	1.55686	0.815832	2
249	1.6503	0.842451	0.640416	0.184238	1.31277	1.07403	0.89162	0.188065	1.33625	0.870939	0.90104	0.402573	2.02274	1.37224	1.17369	0.763003	1.46545	1.60254	1.48017	0.76324	1.78826	1.39557	1.495	0.978684	1.66662	1.59557	1.5373	0.811575	1.40143	1.60291	1.54207	0.81109	1.42903	1.83839	1.91699	1.02752	2
250	1.28399	1.06247	0.880336	0.184238	1.31277	0.854845	0.89162	0.401806	1.70668	1.70379	2.1603	1.41089	1.43698	1.59167	1.47329	0.763003	1.76041	1.38341	1.48017	0.97551	1.78826	1.83367	2.1529	1.13722	1.37353	1.59557	1.5373	0.811575	1.40143	1.82209	1.90047	1.02229	1.42903	1.83839	2.2171	1.39798	2
251	1.28399	0.842451	0.880336	0.398194	1.68171	1.68775	2.15458	1.41707	2.00302	1.92296	1.86048	1.19861	1.72986	1.37224	1.47329	0.975745	1.76041	1.82166	2.13781	1.13471	1.78826	2.05272	1.79405	0.978684	1.37353	1.81516	1.89655	1.02339	1.40143	1.82209	2.19913	1.39188	1.42903	1.83839	2.2171	1.18629	2
252	1.6503	1.67853	2.13992	1.41448	1.97686	1.90693	1.85388	1.20333	1.70668	1.09011	0.90104	0.190296	1.72986	1.8111	2.13243	1.1353	1.76041	2.04079	1.7791	0.97551	1.49121	1.61462	1.79405	0.76731	1.37353	1.81516	2.19593	1.39407	1.40143	1.82209	2.19913	1.18068	1.42903	1.83839	1.55686	1.02752	2
253	1.94335	1.89855	1.84002	1.20053	1.68171	1.07403	0.89162	0.188065	1.03991	0.870939	0.361357	0.0310878	1.72986	2.03053	1.7729	0.975745	1.46545	1.60254	1.7791	0.76324	0.674315	1.00128	0.657672	0.238874	1.37353	1.81516	2.19593	1.18225	1.40143	1.82209	1.54207	1.02229	1.13136	1.22335	0.716562	0.445373	2
254	0.697897	0.842451	0.640416	0.0237715	0.722469	0.679497	0.35035	0.0277598	1.03991	0.870939	0.90104	0.190296	0.631548	0.801723	0.634395	0.018408	0.654313	0.813675	0.643176	0.0202937	0.971368	0.82604	0.358626	0.0275001	0.494267	0.805018	0.160184	-0.194551	0.810323	0.638509	0.168221	-0.192088	0.833689	0.652237	0.176369	-0.189698	2
255	0.697897	0.666434	0.340514	0.0237715	0.722469	0.50415	0.109786	-0.185981	1.03991	0.520266	-0.35822	-0.393467	0.924431	0.801723	0.0951039	-0.141148	0.654313	0.813675	0.344248	-0.138909	0.674315	0.60699	0.119389	-0.131031	0.787354	0.62934	-0.0793155	-0.194551	0.810323	0.638509	0.168221	-0.350484	1.13136	0.476511	-0.063716	-0.348466	2
256	0.697897	0.490417	0.100594	-0.190184	1.01762	0.50415	-0.371342	-0.399721	1.03991	0.34493	-0.118361	-0.552675	0.631548	0.801723	0.334789	-0.141148	0.654313	0.594546	0.105107	-0.138909	0.971368	0.387939	-0.359085	-0.342405	0.787354	0.62934	0.160184	-0.353413	1.10588	0.463163	-0.0707095	-0.350484	0.833689	0.476511	-0.303801	-0.560156	2
257	0.990945	0.3144	-0.139327	-0.564607	1.01762	0.328802	-0.130778	-0.560027	0.743564	0.34493	-0.35822	-0.552675	0.924431	0.362863	-0.384266	-0.35389	0.654313	0.375418	-0.373177	-0.510382	0.377261	0.387939	-0.359085	-0.71231	0.787354	0.453662	-0.318815	-0.565229	0.810323	0.243981	-0.30964	-0.561679	0.833689	0.256853	-0.063716	-0.560156	3
258	0.990945	0.3144	-0.139327	-0.564607	0.722469	0.328802	-0.371342	-0.560027	0.743564	0.34493	-0.538114	-0.764953	0.631548	0.362863	-0.384266	-0.513446	0.359354	0.375418	-0.373177	-0.722653	0.674315	0.212699	-0.119848	-0.500936	0.787354	0.234065	-0.318815	-0.565229	0.810323	0.243981	-0.0707095	-0.561679	0.833689	0.476511	-0.303801	-0.560156	3
259	0.697897	0.3144	-0.379248	-0.564607	0.722469	0.328802	-0.551765	-0.773768	0.743564	0.213428	-0.35822	-0.764953	0.338665	0.362863	-0.384266	-0.726187	0.654313	0.200116	-0.134035	-0.510382	0.971368	0.212699	-0.119848	-0.500936	0.787354	0.234065	-0.0793155	-0.565229	0.810323	0.463163	-0.30964	-0.561679	0.833689	0.476511	-0.303801	-0.560156	3
260	0.697897	0.3144	-0.559189	-0.778563	0.722469	0.197291	-0.371342	-0.773768	0.743564	0.34493	-0.35822	-0.552675	0.631548	0.187319	-0.144581	-0.513446	0.949272	0.200116	-0.134035	-0.510382	0.674315	0.387939	-0.119848	-0.500936	0.787354	0.453662	-0.318815	-0.565229	0.810323	0.463163	-0.30964	-0.561679	0.833689	0.256853	-0.543887	-0.771847	3
261	0.697897	0.3144	-0.379248	-0.564607	0.427319	0.328802	-0.371342	-0.773768	0.743564	0.213428	-0.35822	-0.764953	0.631548	0.362863	-0.144581	-0.513446	0.654313	0.200116	-0.373177	-0.510382	0.971368	0.387939	-0.359085	-0.500936	0.787354	0.234065	-0.558314	-0.777044	0.810323	0.243981	-0.548571	-0.561679	0.833689	0.0811273	-0.543887	-0.771847	3
262	0.404849	0.3144	-0.379248	-0.778563	0.722469	0.197291	-0.371342	-0.773768	0.447221	0.0380916	-0.538114	-0.764953	0.631548	0.187319	-0.384266	-0.513446	0.949272	0.375418	-0.373177	-0.510382	0.674315	0.212699	-0.359085	-0.500936	0.787354	0.234065	-0.558314	-0.565229	0.810323	0.0686359	-0.548571	-0.772875	0.238353	0.0811273	-0.303801	-0.560156	3
263	0.697897	0.182387	-0.379248	-0.778563	0.427319	0.0219432	-0.551765	-0.773768	0.447221	0.0380916	-0.35822	-0.552675	0.924431	0.362863	-0.384266	-0.513446	0.654313	0.200116	-0.373177	-0.510382	0.674315	0.0374584	-0.359085	-0.71231	0.787354	0.0583876	-0.558314	-0.777044	0.219216	0.0686359	-0.30964	-0.561679	0.238353	-0.0945989	-0.303801	-0.560156	3
264	0.404849	0.00636995	-0.559189	-0.778563	0.427319	0.0219432	-0.371342	-0.560027	0.447221	0.213428	-0.538114	-0.764953	0.631548	0.187319	-0.384266	-0.513446	0.654313	0.0248131	-0.373177	-0.722653	0.377261	0.0374584	-0.598321	-0.71231	0.201179	0.0583876	-0.318815	-0.565229	0.219216	-0.10671	-0.30964	-0.561679	-0.356984	-0.621778	0.176369	0.0219924	3
265	0.404849	0.00636995	-0.379248	-0.564607	0.427319	0.197291	-0.551765	-0.773768	0.447221	0.34493	-0.118361	-0.393467	0.631548	0.0117755	-0.384266	-0.726187	0.359354	0.0248131	-0.612319	-0.722653	0.377261	0.212699	-0.359085	-0.342405	0.201179	-0.11729	-0.318815	-0.565229	-0.371891	-0.632747	0.168221	0.0191076	-0.877903	-1.50041	0.716562	1.39798	3
266	0.404849	0.182387	-0.559189	-0.778563	0.427319	0.328802	-0.130778	-0.399721	0.447221	0.213428	-0.35822	-0.552675	0.338665	0.0117755	-0.623951	-0.726187	0.359354	0.200116	-0.373177	-0.351179	-0.142582	-0.356832	-0.359085	-0.131031	-0.384995	-0.644323	0.160184	0.0172653	-0.889109	-1.50947	0.705816	1.39188	-1.39882	-1.89579	1.55686	2.40351	3
267	0.404849	0.3144	-0.139327	-0.40414	0.427319	0.197291	-0.371342	-0.560027	-0.145465	-0.0934105	-0.777973	-0.97723	0.338665	0.187319	-0.384266	-0.35389	-0.156824	-0.369618	-0.373177	-0.138909	-0.885216	-0.882554	-0.119848	0.397405	-0.897898	-1.52271	0.699056	1.39407	-1.40633	-1.904	1.54207	2.39505	-1.62207	-2.15938	1.55686	2.77397	1
268	0.404849	0.182387	-0.379248	-0.564607	-0.162981	-0.109568	-0.792329	-0.987508	-0.441809	-0.268747	-0.777973	-0.552675	-0.173881	-0.383198	-0.384266	-0.141148	-0.894221	-0.895525	-0.134035	0.391767	-1.18227	-1.49589	0.657672	1.34859	-1.4108	-1.91799	1.5373	2.40019	-1.62799	-2.16702	1.54207	2.76465	-1.62207	-2.15938	1.91699	2.77397	1
269	-0.474295	-0.30166	-0.799109	-0.564607	-0.458132	-0.460263	-0.130778	0.0277598	-0.738152	-1.01393	0.661181	0.827128	-1.19897	-1.52423	0.634395	1.34804	-1.63162	-1.90352	1.18125	2.08993	-1.99917	-2.02162	1.19596	2.4583	-1.63062	-2.1815	1.89655	2.77087	-1.62799	-2.16702	1.54207	2.76465	-1.84532	-2.15938	1.91699	2.56228	1
270	-0.767343	-1.04973	0.640416	0.826106	-1.49116	-1.6877	1.19232	1.79112	-1.70127	-2.02211	1.20086	2.36614	-2.0044	-2.05087	1.17369	2.46493	-1.85284	-2.16647	1.48017	2.83288	-1.85064	-2.15305	1.495	2.82821	-1.85043	-2.1815	1.89655	2.55906	-1.84966	-2.16702	1.24341	2.76465	-1.84532	-2.29118	1.25675	2.98566	1
271	-1.49996	-1.7098	1.18024	1.78891	-1.71252	-2.03839	1.19232	2.37891	-1.70127	-2.24128	1.20086	2.57842	-1.85796	-2.18252	1.47329	2.83723	-1.85284	-2.16647	1.48017	2.83288	-1.99917	-2.28448	1.495	2.66968	-1.85043	-2.1815	1.23793	2.77087	-1.84966	-2.29853	1.24341	2.97584	-1.84532	-2.15938	1.91699	2.77397	1
272	-1.71975	-2.06183	1.18024	2.37729	-1.71252	-2.25758	1.19232	2.59265	-1.70127	-2.15361	1.20086	2.57842	-1.85796	-2.18252	1.47329	2.83723	-2.00032	-2.29795	1.48017	2.67367	-1.85064	-2.15305	1.19596	2.66968	-1.85043	-2.31326	1.23793	2.98269	-1.84966	-2.16702	1.90047	2.76465	-1.84532	-2.29118	1.55686	2.77397	1
273	-1.71975	-2.28185	1.18024	2.59124	-1.71252	-2.1699	1.19232	2.59265	-1.99761	-2.15361	1.20086	2.57842	-2.0044	-2.31418	1.47329	2.67768	-1.85284	-2.16647	1.18125	2.67367	-1.85064	-2.02162	1.19596	2.82821	-1.85043	-2.1815	1.89655	2.77087	-1.84966	-2.29853	1.54207	2.76465	-1.62207	-2.29118	1.91699	2.98566	1
274	-1.28018	-1.57778	0.640416	1.20053	0.132169	-0.284915	-0.130778	-0.399721	1.03991	0.695602	0.361357	0.0310878	-1.85796	-2.18252	1.17369	2.67768	-1.18918	-1.2023	0.344248	0.76324	0.377261	0.387939	0.119389	-0.342405	-2.07025	-2.31326	1.89655	2.98269	-1.84966	-1.904	1.24341	1.97266	-0.356984	-0.446051	0.416455	0.0219924	1
275	0.111801	-0.30166	-0.139327	-0.40414	1.01762	0.679497	0.35035	0.0277598	1.33625	0.870939	0.361357	0.190296	-1.19897	-1.21703	0.334789	0.763003	0.359354	0.375418	0.105107	-0.351179	0.971368	0.82604	0.657672	0.0275001	-1.85043	-1.91799	1.23793	1.97656	-0.371891	-0.457401	0.407152	0.0191076	1.13136	0.827964	0.416455	0.0219924	2
276	1.28399	0.842451	0.340514	0.184238	1.31277	0.50415	0.35035	0.0277598	1.03991	0.695602	0.661181	0.0310878	0.924431	0.801723	0.634395	0.018408	1.17049	0.813675	0.643176	0.0202937	1.19416	0.60699	0.358626	0.0275001	1.08044	0.805018	0.399683	0.0172653	1.40143	1.20838	0.705816	0.441498	1.42903	0.827964	0.956647	0.233683	2
277	1.28399	0.490417	0.340514	0.0237715	1.01762	0.679497	0.651055	0.0277598	1.33625	0.695602	0.361357	0.190296	1.14409	0.801723	0.634395	0.018408	1.17049	0.594546	0.344248	0.0202937	0.971368	0.60699	0.358626	0.0275001	1.37353	1.20029	0.699056	0.440897	1.40143	0.813855	0.944747	0.230303	1.13136	1.22335	0.416455	0.233683	2
278	0.990945	0.666434	0.640416	0.0237715	1.31277	0.679497	0.35035	0.188065	1.33625	0.870939	0.361357	0.190296	1.14409	0.582293	0.334789	0.018408	0.949272	0.594546	0.344248	0.0202937	1.78826	1.00128	0.896909	0.397405	1.37353	0.805018	0.938555	0.229081	1.10588	1.20838	0.407152	0.230303	1.13136	1.00369	0.716562	0.233683	2
279	1.28399	0.666434	0.340514	0.184238	1.31277	0.854845	0.35035	0.188065	1.33625	1.09011	0.90104	0.190296	0.924431	0.582293	0.334789	0.018408	1.76041	0.988977	0.882318	0.391767	1.78826	1.39557	0.896909	0.397405	1.08044	1.20029	0.399683	0.229081	1.10588	0.9892	0.705816	0.230303	1.72669	1.00369	0.716562	0.233683	2
280	1.28399	0.842451	0.340514	0.184238	1.31277	1.07403	0.89162	0.188065	1.70668	1.09011	0.90104	0.402573	1.72986	0.977267	0.874081	0.390706	1.76041	1.38341	0.882318	0.391767	1.78826	1.39557	0.896909	0.397405	1.08044	0.980695	0.699056	0.229081	1.69698	0.9892	0.705816	0.230303	1.72669	1.22335	0.716562	0.233683	2
281	1.28399	1.06247	0.880336	0.184238	1.68171	1.07403	0.89162	0.401806	2.00302	1.09011	0.90104	0.402573	1.72986	1.37224	0.874081	0.390706	1.76041	1.38341	0.882318	0.391767	1.78826	1.22033	1.19596	0.397405	1.66662	0.980695	0.699056	0.229081	1.69698	1.20838	0.705816	0.230303	1.42903	1.00369	0.416455	0.0219924	2
