	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	clase
2301	-1.12191	-3.54213	-0.838116	-1.67474	0.232532	0.363642	1.58175	1.80696	1.03532	1.67265	0.204213	0.66257	-0.11946	-0.264895	-0.0195926	-0.797669	1
2302	-0.341645	-3.54213	-0.647684	-2.13302	0.318425	0.217536	1.58175	1.80696	0.916559	2.14606	-0.172832	0.953523	-1.35841	-0.144499	-1.12718	-0.797669	1
2303	-1.12191	0.671912	1.40899	0.871269	1.4064	0.692382	0.506132	0.0456733	-0.300768	-1.0586	-0.765333	-1.30136	-1.97788	-0.0542016	0.991681	0.291379	7
2304	-1.12191	-0.218379	-0.228732	0.871269	0.318425	0.290589	0.0824038	-0.28049	-0.538295	-1.24068	-1.3309	-0.719458	-0.207956	-0.264895	1.28062	0.0400606	7
2305	-0.431676	0.731265	-1.52367	-1.52198	-0.884076	-2.15669	0.473537	-1.45468	1.27285	0.0338994	0.985237	1.75364	-0.0752113	1.93234	-0.910476	1.4642	0
2306	1.87911	0.909323	0.152133	-0.0962143	-1.14175	-0.439942	-1.6777	-0.737119	-0.449223	-1.24068	0.904441	-0.537612	0.0575333	0.126393	-1.07902	-0.295031	6
2307	0.0784974	0.0190318	1.98028	0.871269	1.4064	1.20375	-0.210946	1.31771	0.649341	1.1264	1.01217	-0.101182	0.0132851	-0.866877	-1.12718	-0.797669	5
2308	-0.611737	-0.0996736	0.647257	0.871269	1.0342	0.655855	0.310565	0.437069	-0.894586	0.0703161	-1.65408	-0.828565	-0.163708	-0.836778	1.28062	-0.797669	2
2309	-0.641747	0.909323	-1.18089	-0.452655	-1.4567	-1.17047	-0.928024	-1.45468	0.589959	-0.767266	1.0391	0.517093	0.677008	1.33036	-0.766009	1.26873	0
2310	-1.12191	0.612559	0.494911	0.871269	1.14872	0.765435	0.864671	0.0782897	0.322741	-0.985766	-0.388287	-1.30136	-1.35841	-0.355192	1.28062	-0.0437123	7
2311	-1.12191	0.0783846	-0.190646	0.871269	0.432949	0.582802	0.473537	0.33922	-0.182004	-0.148184	-0.953856	-1.01041	-0.252204	-1.07757	1.28062	-0.769744	2
2312	1.60902	0.790618	0.266392	0.871269	-0.0537776	0.254063	1.32099	1.67649	1.27285	2.14606	0.311941	0.771677	-0.517694	-0.385291	-1.12718	-0.797669	9
2313	-1.12191	0.0783846	-0.0763864	0.871269	0.948307	1.09417	0.995048	0.795849	0.530577	0.325232	1.0391	-0.61035	0.588512	-1.07757	-0.597463	-0.74182	3
2314	0.168528	0.909323	-1.14281	-0.401735	-1.4567	-0.732154	-0.178352	-0.345723	1.27285	0.0338994	0.850578	0.880785	1.47348	-0.204697	0.750901	-0.797669	4
2315	1.00881	0.909323	-0.495338	-0.401735	-1.28491	-0.951314	-0.993213	-1.35683	0.589959	-1.24068	1.0391	-0.173921	-0.163708	0.487582	-1.12718	0.263455	6
2316	-0.761788	-0.396437	-1.52367	-2.64222	-0.597766	-2.37585	0.506132	-1.42206	1.27285	-0.257434	0.931373	1.46269	0.367271	1.93234	-0.188138	1.24081	0
2317	1.87911	0.909323	0.532997	0.209307	-0.884076	-0.184256	-1.54732	-0.574037	-0.894586	-1.24068	0.258077	-0.719458	-0.0752113	0.246789	-1.12718	0.458925	6
2318	-1.12191	0.256443	-0.228732	0.871269	0.17527	0.254063	-0.0153795	-0.345723	-0.389841	-1.24068	-1.3309	-0.283028	0.0132851	0.00599652	1.28062	0.235531	7
2319	-0.551716	-0.633848	1.33281	-1.0637	0.776521	-1.53574	-1.57991	-1.45468	-0.864895	0.143149	0.87751	1.31721	2.00445	1.93234	-1.12718	1.43628	8
2320	-1.06189	0.909323	-1.33324	-0.401735	-1.4567	-0.659101	-0.960618	-0.574037	1.21347	-0.148184	1.0391	0.407986	0.721257	-0.264895	0.750901	-0.797669	4
2321	-1.12191	-1.99896	-1.21898	-3.20234	-0.311456	-2.37585	0.864671	-1.0959	1.27285	0.325232	0.904441	1.64454	0.278774	1.93234	-0.477073	1.5759	0
2322	-0.911839	0.19709	-1.52367	-2.0821	-0.912707	-2.37585	0.506132	-1.42206	1.27285	0.0338994	0.850578	1.5718	-0.252204	1.93234	-1.05494	1.68759	0
2323	0.828752	0.909323	0.60917	0.871269	-0.969969	0.07143	-1.6777	-0.443572	-0.627368	-1.24068	1.0391	-1.08315	0.809753	0.0661947	-0.886398	0.738168	6
2324	-1.12191	0.315796	0.037873	0.871269	1.12009	0.327116	0.962454	-0.28049	-0.182004	-1.24068	-0.684538	-1.26499	-1.35841	0.00599652	1.28062	0.319304	7
2325	-0.341645	0.553207	1.33281	0.871269	1.17735	0.436696	-0.210946	0.469686	0.708723	0.325232	1.0391	-0.901303	-0.163708	-1.07757	-1.12718	-0.769744	3
2326	-0.671757	-1.04932	-1.52367	-2.99866	-0.540504	-2.37585	0.799482	-0.671886	1.27285	1.01715	0.662055	2.33555	-0.783183	1.63135	-1.05494	0.794017	0
2327	-1.12191	-0.337085	-0.495338	0.820349	0.432949	1.27681	0.962454	0.991547	0.025832	0.543732	-0.738401	-0.501243	0.278774	-0.957174	1.28062	-0.797669	2
2328	0.768732	0.909323	-0.190646	-0.656336	-1.4567	-0.87826	-0.504296	-0.313106	1.27285	0.215983	0.931373	0.735308	0.809753	-0.0542016	0.293421	-0.797669	4
2329	-0.281625	0.434501	-0.000213455	-1.77658	1.29188	0.07143	-0.210946	1.80696	-0.597677	2.03681	1.0391	0.953523	0.588512	-0.505688	-1.12718	-0.797669	9
2330	-0.851818	0.909323	-1.52367	-0.0962143	-1.4567	-0.257309	-1.22137	-0.313106	0.144596	-0.0389338	0.473532	0.298878	1.16374	-0.44549	1.28062	-0.797669	4
2331	0.768732	0.434501	2.28498	0.871269	1.37777	0.400169	0.506132	0.33922	1.00563	-0.00251719	0.931373	-0.937673	-0.296452	-1.07757	-1.12718	-0.685971	3
2332	-0.311635	0.553207	-1.48559	-1.01278	0.146639	0.07143	0.408348	-0.834968	-1.69624	-1.24068	-1.65408	0.698939	-1.49115	1.93234	1.28062	1.99476	5
2333	1.42896	0.315796	-0.190646	0.871269	-1.02723	0.436696	-0.634674	0.273988	1.00563	0.652982	1.0391	-0.501243	0.0575333	-1.07757	-1.12718	-0.602198	5
2334	0.888772	0.909323	-0.609597	-0.248975	-1.4567	-0.586048	-1.6777	-0.834968	-0.389841	-1.24068	1.0391	-0.937673	0.455767	-0.234796	-0.886398	-0.295031	6
2335	0.318579	-0.337085	1.25664	0.871269	1.4064	0.473222	0.571321	0.241371	1.21347	-0.00251719	0.87751	-1.04678	-0.296452	-1.07757	-1.12718	-0.685971	3
2336	1.39895	-0.693201	1.63751	0.871269	-0.511873	0.582802	0.506132	0.404453	1.27285	1.38131	1.0391	-0.173921	0.411519	-1.01737	-1.12718	-0.797669	9
2337	0.378599	0.909323	-1.37133	0.514828	-0.826814	0.0349035	-0.308729	1.28509	0.263359	0.543732	1.0391	-0.755827	0.0575333	-1.07757	-1.12718	-0.518426	9
2338	0.43862	0.909323	-0.838116	-0.961857	-0.0824086	-1.06089	-1.31916	-1.45468	-1.69624	-0.548766	-1.43863	1.13537	-0.60619	1.84204	1.28062	1.93891	5
2339	-0.551716	-0.45579	-0.761943	-1.98026	-0.42598	-2.37585	-1.18878	-1.22636	-1.69624	0.652982	-1.43863	1.89912	-0.0309631	1.90224	1.28062	1.99476	5
2340	-1.12191	0.612559	0.494911	0.871269	1.4064	1.02112	0.799482	0.502302	-0.182004	-0.257434	-0.819197	-1.30136	-0.960176	-0.0241026	1.06391	0.347228	7
2341	-1.12191	0.909323	-1.06664	-0.605416	1.23462	0.911541	-0.667268	1.67649	-1.36964	1.52698	1.0391	1.60817	0.14603	0.156492	-0.236294	-0.797669	9
2342	1.87911	0.909323	0.152133	-0.147134	-1.14175	-0.659101	-1.6777	-1.0959	-0.0335499	-1.24068	1.0391	-0.21029	0.0132851	0.246789	-1.12718	-0.267107	6
2343	1.87911	0.315796	1.33281	0.871269	-0.254195	0.582802	0.375754	0.208755	1.18378	-0.1846	0.635123	-1.15589	-0.561942	-1.07757	-1.12718	-0.685971	5
2344	1.24889	0.909323	0.380652	-1.01278	-1.4567	-1.13395	-1.18878	-0.313106	1.06501	0.0703161	1.0391	1.28085	0.411519	0.0360956	-0.0918265	-0.797669	4
2345	0.52865	0.553207	-0.381078	0.871269	0.948307	1.24028	0.375754	0.698	0.589959	0.871482	1.0391	-0.173921	0.234526	-0.987273	-1.12718	-0.797669	3
2346	1.09884	-0.930612	2.28498	0.871269	0.948307	0.765435	0.603915	0.208755	-0.300768	-0.548766	-1.65408	-1.30136	-0.827431	-0.866877	1.23246	-0.518426	1
2347	-0.821808	0.909323	-1.48559	-0.860017	-1.4567	-1.68184	-0.373918	-1.45468	0.797796	-0.221017	1.0391	1.31721	0.190278	1.87214	-0.958632	1.65967	0
2348	-1.12191	0.493854	0.114046	0.871269	0.432949	0.436696	0.245376	-0.182641	0.0555229	-1.24068	-0.57681	-0.501243	-0.0309631	0.186591	1.28062	0.598547	7
2349	1.87911	0.0783846	0.266392	0.871269	-1.4567	0.290589	-0.308729	-0.0521757	0.827487	-0.694433	-0.899992	-1.30136	-0.783183	0.00599652	0.895369	1.04534	8
2350	-0.731777	-0.515143	0.913862	0.871269	1.0342	0.254063	0.0172149	-0.313106	-1.36964	-1.24068	-1.65408	-0.755827	-0.871679	0.0360956	1.28062	0.207606	7
2351	-1.12191	-3.8389	0.266392	-2.0821	0.776521	0.18101	1.58175	1.80696	0.916559	1.89115	0.123418	0.735308	-0.650438	-0.264895	-0.958632	-0.797669	1
2352	0.108508	-0.930612	1.18047	0.871269	0.46158	0.217536	0.0824038	-0.443572	-0.478914	-1.20427	-1.65408	-1.30136	-0.207956	-1.04747	1.28062	-0.713896	1
2353	1.81909	-0.871259	0.990035	0.871269	-1.4567	0.473222	-0.373918	0.208755	0.975941	1.70906	0.985237	0.444355	2.00445	-0.806679	-0.452996	-0.797669	9
2354	0.768732	0.84997	-0.571511	-0.299895	-1.4567	-1.09742	-0.960618	-1.45468	0.471196	-0.6216	1.0391	0.808046	1.07524	1.93234	-0.332606	1.74344	0
2355	1.51899	0.0783846	-0.457251	-0.452655	-0.483242	1.27681	0.995048	1.51341	1.1244	0.725815	1.0391	-0.719458	0.234526	-1.07757	-1.12718	-0.462577	9
2356	1.87911	0.0190318	0.342565	-0.860017	-1.4567	0.144483	-0.471702	1.77434	0.94625	2.40098	0.419668	0.808046	-0.650438	-0.355192	-0.838243	-0.797669	9
2357	-0.431676	-0.277732	-0.990462	-0.147134	0.74789	1.27681	1.58175	0.828466	0.263359	0.179566	-1.65408	-0.61035	-1.40266	-0.716381	1.20838	-0.797669	2
2358	-0.821808	-1.76155	-0.266819	0.158387	1.26325	1.27681	1.19061	0.828466	-0.271077	0.325232	-1.65408	-0.646719	-1.18142	-1.07757	1.28062	-0.74182	2
2359	0.198538	-0.989965	1.48516	0.871269	-0.71229	1.02112	0.245376	0.730616	1.27285	1.3449	0.904441	-0.392135	0.0575333	-1.07757	-1.12718	-0.462577	9
2360	0.648691	-0.752554	-0.152559	0.871269	-1.4567	0.254063	-0.928024	-0.28049	-0.152314	-1.24068	-1.65408	-1.26499	-0.473445	-0.264895	1.28062	0.738168	8
2361	1.78908	0.909323	0.951949	-0.0452941	-0.511873	-0.439942	-1.18878	-0.802352	-0.0929317	-1.24068	1.0391	-0.61035	0.14603	0.0962938	-1.12718	0.179682	6
2362	-0.191594	0.909323	-0.228732	-1.01278	0.690628	-1.28005	-0.504296	-1.45468	-1.69624	-0.330267	-1.46556	1.20811	-0.783183	1.84204	1.28062	1.88306	5
2363	0.018477	-0.277732	1.9422	0.871269	0.891045	1.16723	0.701698	0.371837	0.530577	-0.694433	-1.4117	-1.30136	-2.42037	-1.07757	1.28062	-0.574274	1
2364	-1.12191	0.553207	0.761516	0.871269	0.690628	0.619328	0.440943	0.208755	0.174287	-0.51235	0.0156905	-1.30136	-0.694686	-0.234796	1.28062	0.263455	7
2365	1.81909	0.909323	0.418738	-0.299895	-0.855445	-0.586048	-1.44954	-0.867584	-0.241386	-1.24068	1.0391	-0.719458	-0.561942	-0.385291	-1.12718	-0.769744	6
2366	-1.12191	-1.10867	-0.761943	0.871269	0.146639	0.838488	-0.243541	0.0782897	-1.28057	-0.694433	-1.30397	-1.30136	0.0575333	-0.927075	1.28062	-0.490501	2
2367	1.03882	0.909323	-0.304905	-0.350815	-1.31354	-0.659101	-1.6777	-0.965433	-0.300768	-1.24068	1.0391	-0.864934	0.190278	-0.355192	-1.05494	-0.322955	6
2368	0.0784974	-0.277732	0.875776	0.871269	1.4064	0.948067	1.06024	0.730616	-0.152314	0.434482	-1.16931	-0.283028	-2.42037	-0.896976	0.0044853	-0.797669	2
2369	-0.971859	-0.989965	-0.647684	0.871269	0.347056	0.473222	0.114998	-0.410955	-1.28057	-1.09502	-1.65408	-0.755827	-0.207956	-0.776579	1.28062	-0.797669	2
2370	-0.701767	-0.218379	-1.52367	-2.18394	-0.912707	-2.33932	0.440943	-1.45468	1.24316	-0.148184	1.0391	1.35358	0.455767	1.93234	-0.549307	1.4642	0
2371	0.43862	0.909323	-1.52367	0.769429	-0.683659	0.473222	-0.341324	1.21986	0.29305	0.507315	1.0391	-0.719458	0.367271	-1.07757	-1.05494	-0.518426	9
2372	-0.281625	-0.218379	0.72343	0.871269	1.4064	1.05765	0.864671	0.763233	-0.182004	0.361649	0.581259	-0.392135	-0.473445	-0.836778	-1.12718	-0.797669	3
2373	-1.12191	-4.49178	0.0759595	-2.28578	0.633366	0.144483	1.58175	1.80696	0.916559	2.18248	0.311941	0.989892	0.809753	-0.144499	0.823135	-0.797669	1
2374	-1.12191	0.909323	0.266392	0.158387	1.4064	0.509749	0.538726	0.241371	-0.449223	-0.4031	-0.846129	-1.30136	0.500015	-0.325093	0.847213	0.319304	7
2375	-0.791798	-0.0996736	0.037873	0.871269	-0.11104	0.07143	-0.862835	-0.313106	-1.45871	-1.24068	-1.65408	-0.173921	-0.252204	-0.1144	1.28062	0.0679849	7
2376	-0.0715535	0.315796	-0.609597	-1.11462	1.4064	1.27681	-1.28656	1.28509	-1.69624	-0.1846	-0.334424	-1.30136	1.82746	0.638077	-0.958632	-0.015788	8
2377	1.87911	0.256443	0.761516	0.871269	0.0607463	-0.0746762	1.32099	1.18725	1.27285	0.725815	0.823646	-0.901303	-0.473445	-1.07757	-1.12718	-0.434653	9
2378	-1.12191	0.493854	0.037873	0.871269	0.776521	0.509749	0.473537	-0.150025	0.0852138	-1.24068	1.0391	-0.792196	0.942498	-0.1144	-0.501151	0.179682	7
2379	-0.191594	0.909323	-1.33324	-0.0962143	-1.4567	-0.220782	-0.797646	-0.117408	0.441505	0.252399	1.0391	0.262509	1.16374	-0.415391	0.5342	-0.797669	4
2380	-0.521706	-0.871259	-0.0383	0.871269	1.4064	0.838488	0.506132	-0.0195594	-0.805514	-1.20427	0.0695542	-1.30136	-1.44691	0.156492	-1.12718	1.5759	8
2381	-1.03188	-0.633848	-0.266819	0.871269	0.862414	0.984594	-0.0153795	0.632767	0.827487	0.470899	1.0391	-0.719458	-0.0752113	-1.07757	-1.12718	-0.54635	3
2382	1.87911	0.909323	0.875776	-0.198055	-0.454611	-0.293836	-1.28656	-0.345723	-1.57748	-0.912933	-0.469083	-1.30136	0.234526	-0.44549	-1.12718	-0.239182	6
2383	0.018477	0.909323	-1.37133	-0.503576	-1.4567	-1.31658	-0.60208	-1.45468	0.61965	-1.13143	1.0391	0.117033	1.34073	1.30026	-0.0677485	1.93891	0
2384	-0.371655	-0.752554	-0.952376	-2.64222	-0.11104	-2.37585	1.35359	-1.19375	1.27285	0.580149	0.311941	1.86275	-1.18142	1.93234	-1.12718	1.10118	0
2385	-0.821808	-1.46479	-0.342992	0.871269	0.289794	0.619328	-0.471702	-0.28049	-1.63686	-1.24068	-1.65408	-1.30136	-0.207956	-1.01737	1.28062	-0.713896	2
2386	1.63903	0.909323	0.228306	-0.0452941	-1.22765	-0.622575	-1.6777	-1.0959	0.382123	-1.24068	1.0391	-0.137551	-1.26991	-0.1144	-0.790087	-0.74182	6
2387	0.43862	0.790618	1.10429	-0.809097	0.776521	-1.35311	-1.25397	-1.45468	-1.69624	-0.29385	-0.199764	0.808046	2.00445	1.72164	0.173031	1.99476	8
2388	-0.641747	0.256443	0.114046	0.871269	1.00557	0.875014	0.147593	0.534918	0.649341	-0.0389338	1.0391	-1.11952	-0.252204	-1.07757	-1.12718	-0.490501	3
2389	-0.251615	-0.633848	-1.48559	-1.72566	-1.4567	-2.3028	-0.0153795	-1.45468	1.06501	-0.148184	1.0391	1.46269	0.0132851	1.93234	-0.98271	1.54797	0
2390	-0.611737	-0.277732	0.304479	0.871269	0.547473	0.436696	0.147593	0.306604	1.27285	0.398066	0.796714	-0.828565	-0.296452	-1.07757	-1.12718	-0.630123	3
2391	1.87911	0.909323	0.837689	0.311147	-0.655028	-0.0381496	-1.6451	-0.345723	-1.69624	-1.24068	-0.496015	-1.22863	-0.429197	-0.1144	-1.00679	-0.15541	6
2392	0.0784974	0.553207	-1.52367	-0.860017	-1.31354	-1.53574	0.114998	-1.45468	1.21347	-0.29385	1.0391	1.24448	0.323023	1.93234	-0.98271	1.54797	0
2393	-0.701767	-0.396437	0.152133	0.871269	0.347056	0.509749	-0.341324	0.241371	-1.31026	-0.1846	-1.65408	-1.22863	-0.207956	-1.07757	1.28062	-0.574274	2
2394	1.87911	0.909323	2.13263	0.718509	1.20599	0.546275	0.995048	0.600151	0.411814	0.434482	-0.415219	-0.21029	-1.31416	-0.656183	-1.12718	-0.797669	1
2395	-0.311635	0.0190318	-1.37133	-1.3183	0.261163	-0.257309	0.440943	-0.867584	-1.66655	-1.24068	-1.65408	0.517093	-1.35841	1.78184	1.28062	1.99476	5
2396	1.51899	-1.22738	2.01837	0.871269	-0.282825	0.801961	-0.113163	0.534918	1.27285	1.30848	0.769782	-0.173921	0.0132851	-1.07757	-1.12718	-0.685971	9
2397	0.828752	0.256443	0.799603	0.871269	-0.9986	0.290589	-1.6777	0.0782897	0.233668	0.215983	1.0391	0.844415	0.278774	-0.174598	-0.452996	-0.797669	4
2398	1.87911	-0.811907	0.037873	-1.0637	-1.4567	0.655855	0.0172149	1.80696	1.21347	1.67265	0.823646	0.480724	0.544264	-0.505688	-0.669697	-0.797669	9
2399	0.828752	0.909323	-0.80003	-0.707256	-0.826814	-0.439942	1.41878	0.371837	1.27285	1.38131	-0.361355	2.11734	-1.26991	0.306987	-1.12718	-0.797669	4
2400	-1.12191	-0.0996736	0.114046	0.871269	1.09146	0.728908	0.766887	0.404453	-0.449223	-0.0753504	-1.65408	-0.901303	-0.871679	-1.07757	1.28062	-0.797669	2
2401	0.858762	0.909323	0.114046	-0.860017	-1.4567	-1.02437	-0.60208	-0.182641	1.27285	0.288816	0.4466	1.17174	-0.163708	-0.0241026	-0.188138	-0.797669	4
2402	-0.911839	-1.10867	0.114046	0.463908	-0.254195	1.27681	-0.276135	0.437069	-0.0632408	-0.6216	-1.65408	-1.30136	-1.44691	-1.07757	1.28062	-0.769744	1
2403	0.678701	0.315796	0.114046	-0.758177	0.0321153	-1.57227	-0.993213	-1.45468	-1.69624	0.179566	-0.253628	1.099	2.00445	1.78184	-0.212216	1.99476	8
2404	-1.12191	-2.77055	-0.152559	-1.47106	0.490211	0.473222	1.58175	1.80696	0.61965	1.49056	-0.0651051	0.517093	-0.473445	-0.325093	-0.308528	-0.797669	1
2405	1.87911	0.909323	0.913862	0.667588	0.118008	0.107957	1.19061	1.54603	0.857177	1.16281	0.392736	-0.283028	-0.561942	-1.04747	-1.12718	-0.797669	9
2406	0.678701	-0.218379	-1.06664	0.871269	-1.4567	0.18101	-0.765052	-0.345723	-0.864895	-1.24068	-1.3309	-0.101182	-0.11946	0.848771	1.28062	1.74344	8
2407	-1.12191	0.612559	0.152133	0.871269	0.661997	0.619328	0.440943	-0.117408	-0.00385895	-1.24068	-0.522946	-0.901303	0.0132851	-0.144499	1.28062	0.0959092	7
2408	0.258558	0.84997	-1.25707	0.871269	-0.397349	0.546275	0.147593	1.70911	0.975941	1.08998	1.0391	-0.428505	0.101782	-1.07757	-1.12718	-0.630123	9
2409	0.348589	-0.0403209	0.342565	-1.0637	-0.0824086	-1.57227	-1.44954	-1.45468	-1.69624	-0.148184	-1.4117	1.31721	-0.0752113	1.63135	1.28062	1.99476	5
2410	0.288569	-0.752554	1.10429	0.871269	1.4064	0.655855	1.02764	0.0456733	-0.300768	-0.6216	-1.65408	-1.30136	-0.650438	-0.866877	1.13615	-0.685971	2
2411	-1.12191	0.315796	0.0759595	0.871269	0.518842	0.473222	0.343159	-0.182641	-0.0335499	-1.24068	-0.819197	-1.19226	-0.561942	-0.204697	1.28062	0.151758	7
2412	-0.761788	0.137737	0.685343	0.871269	0.74789	0.327116	-0.276135	0.013057	-1.54779	-0.51235	-1.65408	-1.19226	0.0132851	-1.04747	1.28062	-0.797669	2
2413	0.58867	-1.7022	-0.114473	0.463908	1.06283	1.27681	1.38618	0.600151	-0.182004	-0.00251719	-1.65408	-0.864934	-0.60619	-0.957174	1.28062	-0.797669	2
2414	-1.12191	-1.93961	-0.0763864	-1.16554	0.604735	0.473222	1.58175	1.80696	1.15409	1.70906	0.608191	0.66257	0.854001	-0.264895	0.630512	-0.797669	1
2415	1.2789	-0.277732	-0.342992	-0.401735	-0.225564	1.27681	0.766887	0.991547	0.94625	0.179566	1.0391	-1.15589	-0.0752113	-1.07757	-1.12718	-0.713896	9
2416	-0.911839	-1.46479	2.28498	-0.198055	0.719259	1.27681	-0.89543	0.861082	0.679032	0.0703161	0.608191	-1.30136	-2.42037	-0.656183	0.0044853	0.598547	8
2417	-0.221604	0.671912	-0.342992	-1.0637	0.261163	-1.42616	-0.89543	-1.45468	-1.45871	0.0338994	-1.65408	1.46269	-0.871679	1.93234	1.28062	1.99476	5
2418	-1.03188	-0.871259	-1.52367	-1.26738	0.17527	0.546275	1.58175	1.80696	0.797796	1.49056	0.527396	0.517093	1.16374	-0.325093	1.20838	-0.797669	1
2419	-0.971859	-0.989965	-0.68577	0.871269	-0.11104	0.363642	-0.536891	-0.313106	-1.45871	-1.20427	-1.65408	-1.22863	-0.207956	-0.957174	1.28062	-0.797669	2
2420	-0.461686	-0.337085	-0.381078	-1.52198	0.0893773	-1.49921	-0.634674	-1.45468	-1.31026	0.288816	-1.65408	1.82638	-0.252204	1.81194	1.28062	1.99476	5
2421	-0.191594	-0.218379	0.342565	-2.03118	-0.368718	-2.12016	-1.6777	-1.45468	-1.54779	0.288816	-0.980788	1.35358	0.323023	1.63135	1.28062	1.99476	5
2422	-0.311635	-0.0403209	-0.761943	-1.62382	-0.368718	-1.97406	-1.6777	-1.45468	-1.63686	0.470899	-1.4117	2.08097	-0.0309631	1.93234	1.28062	1.96684	5
2423	1.36894	0.0190318	-0.876203	0.769429	-0.397349	-0.293836	1.38618	-0.834968	-0.567986	-1.24068	-1.65408	0.0806634	0.455767	1.05946	1.28062	1.99476	8
2424	0.198538	0.315796	-1.52367	-0.198055	0.805152	-0.805207	1.41878	-1.45468	-1.31026	-0.876516	-0.307492	0.698939	2.00445	1.87214	-0.669697	1.99476	8
2425	-1.12191	0.19709	-0.114473	0.871269	0.976938	0.911541	0.375754	0.0456733	-0.271077	-1.24068	-0.926924	-0.646719	-0.429197	0.0360956	1.28062	0.263455	7
2426	-1.12191	0.375148	-0.304905	0.871269	-0.0537776	0.436696	-0.406513	0.176139	-1.07273	-0.330267	-1.11545	-1.11952	0.234526	-0.987273	1.28062	-0.797669	2
2427	0.46863	0.375148	-0.80003	-0.503576	-1.4567	-1.28005	-0.928024	-1.45468	0.29305	-0.73085	1.0391	0.371617	1.56197	1.51095	0.0285632	1.99476	0
2428	0.378599	0.909323	-1.25707	-0.0452941	-1.4567	-0.403415	0.180187	-0.084792	1.27285	0.835065	0.338873	0.698939	-0.296452	-0.234796	-0.188138	-0.797669	4
2429	-1.12191	0.434501	-0.0383	0.871269	1.4064	1.24028	0.864671	0.665384	-0.389841	-0.0753504	-1.4117	-1.30136	-2.24337	-0.355192	0.221187	0.151758	7
2430	-0.311635	-0.515143	0.837689	0.871269	0.948307	0.400169	0.473537	-0.117408	-0.597677	-0.840099	-1.65408	-1.19226	-0.207956	-1.04747	1.28062	-0.797669	2
2431	-1.12191	0.671912	0.037873	0.871269	1.00557	0.875014	1.54915	0.404453	1.1244	-0.4031	0.688987	-1.30136	0.411519	-0.174598	1.28062	0.431001	7
2432	-0.731777	0.256443	0.532997	0.871269	1.4064	1.16723	1.2558	0.893698	0.322741	0.507315	0.311941	-0.537612	-0.473445	-1.04747	-1.12718	-0.797669	3
2433	-1.12191	0.137737	0.266392	0.871269	1.29188	1.05765	1.58175	0.404453	0.589959	-0.439517	-0.334424	-1.30136	-1.26991	-0.204697	0.702746	0.235531	7
2434	-0.761788	-0.574496	-1.40941	-1.21646	0.46158	-1.46269	-1.02581	-1.45468	-0.894586	0.0703161	0.904441	1.17174	2.00445	1.93234	-1.12718	1.85514	8
2435	-0.101564	-1.34608	0.418738	0.667588	0.118008	-0.330362	-0.0479739	-1.03067	-1.69624	-1.24068	-1.49249	0.735308	-0.738935	1.93234	1.28062	1.71552	5
2436	-0.941849	0.315796	-1.52367	-1.92934	-0.855445	-2.37585	0.669104	-1.45468	1.27285	0.252399	0.662055	1.89912	-0.783183	1.93234	-0.910476	0.849866	0
2437	0.258558	0.731265	1.90411	0.718509	0.118008	0.107957	0.473537	1.80696	1.27285	0.944315	0.958305	-0.974042	-0.650438	-1.07757	-1.12718	0.151758	9
2438	0.58867	0.375148	-0.68577	-0.656336	-1.4567	-1.49921	-0.471702	-1.45468	0.708723	-0.475933	1.0391	1.13537	0.63276	1.93234	-0.40484	1.24081	0
2439	-0.641747	0.553207	-1.52367	-1.16554	0.0607463	-0.549521	-0.145757	-1.45468	-1.1915	-0.840099	-1.30397	1.24448	-0.384949	1.93234	1.28062	1.88306	5
2440	-0.221604	0.909323	-0.647684	-0.707256	0.432949	-1.17047	0.245376	-1.45468	-1.13211	-0.257434	-1.65408	1.13537	-2.06638	1.93234	1.28062	1.91099	5
2441	0.198538	-0.693201	1.56133	0.871269	0.404318	0.0349035	0.0824038	-0.671886	-0.864895	-1.24068	-1.65408	-1.08315	-0.207956	-0.836778	1.28062	-0.54635	1
2442	-1.12191	0.671912	0.685343	0.871269	0.719259	0.363642	-0.0153795	-0.215257	-0.68675	-1.24068	-1.65408	-1.01041	-0.915927	-0.294994	1.28062	-0.015788	7
2443	-0.761788	0.19709	0.494911	0.871269	1.4064	1.05765	0.538726	0.795849	0.679032	0.179566	0.904441	-0.937673	-0.163708	-1.07757	-1.12718	-0.630123	3
2444	-1.12191	-0.396437	0.532997	0.871269	1.4064	0.582802	0.864671	-0.0521757	-0.241386	-0.949349	-0.711469	-1.30136	-1.00442	0.0661947	1.16023	0.570622	7
2445	0.738721	0.909323	-1.52367	-1.3183	1.23462	0.217536	-0.569485	1.57864	-0.924277	0.470899	-1.30397	-1.30136	2.00445	0.0360956	-0.934554	0.291379	8
2446	-1.12191	0.0783846	-0.495338	0.871269	-0.139671	0.436696	-0.276135	0.013057	-0.775823	-0.658016	-0.738401	-1.30136	0.500015	-1.04747	1.28062	-0.74182	2
2447	-0.671757	0.434501	-1.52367	0.667588	-0.368718	-0.659101	0.897265	-1.45468	-1.57748	-0.949349	-0.415219	0.808046	2.00445	1.93234	-0.838243	1.60382	8
2448	0.168528	-0.218379	1.21855	0.871269	1.4064	0.473222	0.832076	0.143522	-0.478914	-0.330267	-1.65408	-1.11952	-0.694686	-1.07757	1.11207	-0.74182	2
