	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	estado
309	-1.45565	-0.98189	-1.13723	-0.60956	2.24772	0.62565	-0.27477	0.64975	-0.33393	-1.37610	0.91957	-0.60364	0.54948	-0.51373	-0.50527	1.09691	-0.49878	-0.05359	-0.38010	-0.64697	0.95068	-0.52566	0.24020	-0.42205	-0.56200	v/at
310	0.34483	-0.58749	-0.40753	0.51895	0.58634	-0.95607	-0.53318	0.01126	-0.10282	0.48167	1.15672	-0.14641	0.04124	-0.30803	0.26538	0.45491	0.10975	0.19830	-0.23397	0.59935	0.64717	0.01440	0.16051	-0.25798	0.51474	v/at
311	-0.01555	0.60363	-0.14159	-1.16984	-1.26105	0.64539	1.10044	0.70038	0.15281	1.06273	0.57369	-1.03768	0.60063	-0.65477	-1.60471	1.24832	-1.10486	0.60799	-0.75869	-1.72561	1.07539	-1.02070	0.67354	-0.67843	-1.56410	ac
312	0.86912	0.43302	0.02045	0.59920	-0.16822	-1.53233	-0.79471	0.36241	0.23218	0.98192	0.98975	0.29609	-0.10163	-0.12946	0.64868	0.68625	0.59124	-0.19566	0.07403	0.80190	0.78728	0.40541	-0.09788	-0.06571	0.73372	v/at
313	-1.13858	-0.26746	-1.25447	-1.09721	-1.48875	0.44409	2.07447	1.84382	1.40879	0.17220	0.29391	-1.03451	0.60234	-0.66098	-1.67190	1.03324	-1.14302	0.63116	-0.77085	-2.03840	0.84529	-1.08155	0.67026	-0.69050	-1.94170	ac
314	-0.42317	-1.31964	0.40608	0.86536	0.94918	-0.03649	-0.30697	-0.48272	-0.63904	-0.88879	0.70172	-0.38018	0.28432	-0.47956	0.12438	0.13360	-0.27716	0.42514	-0.50851	0.40186	0.55014	-0.31528	0.44280	-0.48473	0.26523	v/at
315	-0.26763	-1.51638	1.79845	2.30817	0.09373	-0.97011	-0.62241	-1.04914	-0.78701	-0.56878	0.28832	-0.02386	0.20798	-0.32518	0.55664	0.07287	-0.08771	0.33485	-0.38281	0.59021	0.30616	0.02448	0.23068	-0.30776	0.59612	v/at
316	0.45428	0.11470	-0.06057	0.60769	0.23501	-1.22296	-0.63026	0.14574	0.05168	0.52489	0.32106	0.15217	0.08019	-0.22387	0.65292	0.09238	0.68461	-0.12777	0.11656	0.86359	0.11390	0.39555	0.00608	-0.11192	0.77818	v/at
317	1.00410	0.58402	-0.04099	0.34856	-0.29307	-1.37832	-0.55879	0.28744	0.11764	1.23301	0.83713	0.35725	-0.10962	-0.08358	0.71401	0.39087	0.80459	-0.20521	0.23672	0.90738	0.64109	0.56613	-0.15903	0.03564	0.83935	v/at
318	0.98826	0.96812	0.63785	-0.56159	-1.89253	-0.22549	0.97028	0.30451	0.41829	1.29707	0.63256	-0.50415	0.49028	-0.53139	-0.05488	1.08593	-0.71890	0.46390	-0.64573	-0.27193	1.08106	-0.65538	0.55909	-0.57019	-0.26542	v/at
319	0.87389	0.09994	0.15602	1.04669	0.21069	-1.50473	-0.83056	-0.26554	-0.22761	0.72281	0.83728	0.35217	-0.05830	-0.07653	0.74465	0.41818	0.65958	0.08165	0.09338	0.86942	0.68618	0.49090	0.02168	-0.04579	0.81779	v/at
320	0.50939	1.17387	-0.02027	-1.35069	-1.70334	0.25800	1.32182	0.68319	0.00219	1.96257	0.41743	-1.04412	0.59928	-0.65656	-1.59271	1.10171	-1.11042	0.62461	-0.76491	-1.63280	0.99971	-1.03493	0.68477	-0.68382	-1.57448	ac
321	0.88677	0.87181	0.70150	-0.79084	-1.76873	0.02344	0.83317	0.33769	0.34288	1.32266	0.63783	-0.60641	0.55424	-0.57920	-0.19367	1.13436	-0.80671	0.54357	-0.69995	-0.40429	1.10467	-0.75414	0.62174	-0.62643	-0.42637	v/at
322	1.45141	1.09270	-0.41212	0.25232	-0.61761	-1.52788	-0.63580	0.46075	0.32508	1.61228	0.69516	0.44098	0.12776	-0.10677	0.78706	0.15755	0.85004	0.24414	0.24685	0.86278	0.28945	0.64708	0.07244	0.03936	0.89714	v/at
323	0.53140	-0.65187	1.15487	1.77409	-0.01726	-1.29267	-0.88247	-0.51190	-0.64315	0.22607	0.69967	0.14206	0.15600	-0.24006	0.68320	0.44993	0.09363	0.27609	-0.27675	0.71185	0.67313	0.18847	0.18988	-0.22179	0.70592	v/at
324	-0.06292	-0.72176	2.21402	2.05496	0.11413	-0.82537	-0.83217	-1.21145	-0.83323	-0.73443	-0.54160	1.28926	-0.43226	0.75041	1.29570	-1.01382	1.04654	0.12131	0.56566	1.19734	-0.54532	1.19249	-0.20371	0.58299	1.25911	v/at
325	0.45076	-0.03851	1.34534	0.69509	-0.07271	-0.36836	-0.80007	-0.61101	-0.57537	0.24323	-0.01636	0.37640	0.33493	-0.08927	0.84216	-0.06623	0.21655	0.59699	-0.11042	0.68617	0.24677	0.18988	0.31440	-0.17685	0.72676	v/at
326	-1.96931	-1.28429	-2.19678	-1.38242	-1.00991	1.42215	1.89227	2.20040	2.28399	-1.14316	0.92279	-0.99202	0.50830	-0.61158	-1.50076	2.15984	-0.79595	-0.19372	-0.33458	-1.67391	1.20819	-0.84384	0.27103	-0.48288	-1.53770	hid
327	0.56778	1.05411	1.06904	0.88491	0.09644	-0.91322	-0.89946	-0.57208	-0.58510	0.21752	0.02790	0.30440	-0.11645	0.11925	0.76360	-0.61366	0.72481	-0.01722	0.22876	0.98310	-0.34540	0.70781	0.01213	0.14291	1.00124	v/at
328	0.40539	0.35725	0.36478	-0.51547	0.25913	0.26492	-0.00298	-0.02298	-0.48180	0.06124	-0.97785	-0.20983	0.65182	-0.45242	0.31213	-0.95171	-0.47558	0.83667	-0.55587	0.10616	-0.76348	-0.46560	0.66395	-0.53739	0.12269	v/at
329	0.30656	-0.53906	1.93912	1.81357	0.08847	-1.04538	-0.89098	-0.86152	-0.72506	-0.40517	-0.70493	1.35424	-0.32653	0.68915	1.31041	-1.23262	1.15277	0.13633	0.68180	1.22808	-0.94606	1.27426	-0.23631	0.64089	1.29351	v/at
330	0.60175	-0.78374	1.88852	2.09692	-0.46285	-1.15620	-1.11952	-0.95098	-0.68490	0.30501	-0.43688	1.49977	-0.27096	0.89018	1.38987	-1.20237	1.05550	0.15625	0.60735	1.22519	-0.74842	1.41799	-0.20029	0.79815	1.35064	v/at
331	-0.41746	-0.80192	1.59745	1.73899	0.37283	-0.49799	-0.85893	-0.52915	-0.61164	-1.16933	-0.99461	0.87721	-0.15491	0.21629	1.05891	-1.21570	0.86347	0.22125	0.30922	1.01138	-1.15759	0.74745	-0.03645	0.13536	1.01804	v/at
332	0.33682	0.35894	0.76522	-0.11008	-0.29999	-0.01769	0.05145	0.14666	-0.19775	-0.00487	-0.43514	-0.03391	0.44049	-0.32524	0.48512	-0.55413	-0.30826	0.64165	-0.45394	0.31054	-0.37551	-0.29846	0.49915	-0.42444	0.32442	v/at
333	-0.28335	-0.97157	1.66299	1.67258	0.04395	-0.53963	-0.57398	-0.78004	-0.58429	-0.68741	-0.64310	0.45859	0.10871	-0.05846	0.89269	-0.90772	0.40340	0.44441	-0.02842	0.83528	-0.76389	0.31954	0.17112	-0.13157	0.82066	v/at
334	0.92844	0.67620	1.18807	0.51934	-0.45705	-0.44513	-0.49758	-0.25584	-0.65469	0.44507	-0.07661	0.50977	0.00379	0.19860	0.93330	-1.32774	1.00951	0.91101	0.37774	1.10241	-0.97003	0.99682	0.61828	0.23786	1.17212	v/at
335	-0.67573	0.41682	-1.31618	-1.19630	-0.95708	0.13290	1.26061	1.89898	1.11823	0.45591	1.83613	-0.77980	0.22076	-0.45702	-1.13366	1.03624	-0.54498	0.29936	-0.46302	-0.15484	1.20985	-0.66511	0.14710	-0.37410	-0.73463	hid
336	-0.20850	0.63393	-0.41461	-0.80362	-0.66751	-0.53654	0.68186	1.76920	0.60169	0.64153	1.94080	-0.61303	0.04941	-0.37614	-0.84611	1.40411	0.32370	-0.79024	0.19380	0.21581	1.30170	-0.03271	-0.57452	0.00847	-0.07083	hid
337	-1.39332	-0.40985	-1.63365	-1.30935	-0.99351	0.72965	1.78230	2.08099	1.52457	-0.27383	2.05781	-0.87003	0.29634	-0.51839	-1.59194	1.21814	-0.79717	0.33938	-0.58941	-0.68651	1.39575	-0.84472	0.37731	-0.53692	-1.25796	hid
338	1.32848	0.53256	1.19879	1.33548	-0.36074	-1.58032	-1.08429	-0.49961	-0.46442	0.87898	-0.02102	2.16393	-1.11291	1.73616	1.48819	-1.00560	1.79951	-0.03054	1.43212	1.43871	-0.54215	2.13200	-0.56043	1.57153	1.48644	v/at
339	1.77231	2.12417	0.87502	-0.91104	-1.03215	0.09829	0.37026	-0.68682	-0.67766	1.51742	-0.40097	-0.56884	0.70783	-0.52652	-0.07225	-0.51572	-0.68363	0.65778	-0.62096	-0.19086	-0.03443	-0.49582	0.72294	-0.51144	0.02820	ac
340	-0.71627	0.16593	-0.86389	-0.95057	0.64158	-0.02536	0.45369	1.12743	0.20414	-0.06355	1.94361	-0.74927	0.37943	-0.57018	-0.63413	0.67335	-0.60918	0.51759	-0.56114	-0.21003	1.21033	-0.77844	0.44180	-0.56098	-0.73575	hid
341	1.28828	0.86882	0.84069	-0.52768	-0.26999	0.49888	-0.00831	-1.08914	-0.86036	0.76860	-0.28083	-0.00804	0.91212	-0.28138	0.56584	-0.67967	-0.18208	0.87754	-0.34436	0.49553	-0.07476	-0.01679	0.82457	-0.29338	0.56742	ac
342	0.75523	0.78561	0.89224	-0.08033	0.00444	0.51141	-0.14837	-0.87624	-0.82092	-0.11133	0.20845	0.27674	0.59440	-0.16160	0.77303	0.07317	0.12988	0.72708	-0.16730	0.67890	0.46700	0.09225	0.52268	-0.24688	0.65625	v/at
343	0.86285	0.44964	1.11744	-0.39205	-0.83646	0.01675	0.66925	-0.18978	-0.42498	0.64739	0.00126	-0.23252	0.57979	-0.46311	0.29313	0.01670	-0.60026	0.62764	-0.61135	-0.01633	0.36486	-0.45446	0.58522	-0.51268	0.11828	ac
344	0.72259	0.61566	0.66816	-0.08277	0.11096	0.35956	0.29189	-1.20791	-0.93879	0.12682	-0.04357	-0.04956	0.67015	-0.33398	0.54919	-0.05699	-0.30344	0.72879	-0.46624	0.38405	0.45871	-0.21993	0.64888	-0.42067	0.40624	ac
345	-0.05466	0.79452	-0.03387	-0.77867	0.37220	-0.13071	0.13044	1.46067	-0.34622	-0.08656	-1.33930	-0.94618	0.63521	-0.64733	-1.00985	-1.54624	-0.85157	0.50440	-0.72178	-0.75632	-1.14454	-0.82915	0.63277	-0.65808	-0.68299	ac
346	-1.68005	-0.55318	-1.52636	-1.21832	1.15147	0.83827	0.67699	1.11796	0.42766	-0.90758	1.54958	-0.94506	0.45504	-0.61043	-1.48921	-0.42756	-1.03040	0.57649	-0.73901	-1.46052	0.45836	-0.91337	0.53098	-0.63529	-1.40773	hid
347	0.75891	1.50875	0.17493	-0.54852	-0.26753	0.39516	0.63828	-0.48231	-0.72685	0.30852	-1.30180	-0.78633	0.68469	-0.60964	-0.51538	-1.14944	-0.89048	0.66664	-0.72787	-0.52639	-0.80988	-0.77222	0.72034	-0.64029	-0.41986	ac
348	0.78507	0.99820	0.15634	-0.95065	-1.08297	0.23161	0.37836	0.30907	0.24105	1.08486	-1.04092	-0.17652	0.98393	-0.40147	-0.11304	-1.47219	-0.62813	0.79811	-0.63543	-0.31641	-0.95843	-0.53786	0.76958	-0.55026	-0.14237	ac
349	1.08761	2.09534	0.25174	-0.84336	-1.81821	-0.25917	0.93676	0.98347	0.20419	1.27716	-0.87718	-0.30398	0.86711	-0.50767	-0.27646	-0.75109	-0.63339	0.80297	-0.67739	-0.52848	-0.47799	-0.62729	0.71515	-0.61957	-0.33058	ac
350	-2.15740	-2.42481	-1.48238	-0.43629	0.69716	1.49359	0.69447	0.62342	0.74263	-1.41779	0.09840	-0.89807	0.55963	-0.63569	-0.81403	-0.05411	-0.45832	0.55223	-0.62938	-0.11905	-0.17918	-0.70523	0.61076	-0.63542	-0.31172	v/at
351	-0.79646	-1.14351	0.14974	0.84337	0.98590	-0.15948	0.10114	-0.60524	-0.57678	-0.83386	-0.46424	-0.39917	0.42887	-0.50076	0.20962	-1.21894	-0.08255	0.58627	-0.41645	0.60769	-0.93640	-0.13801	0.53972	-0.43486	0.52170	v/at
352	0.11819	0.70387	-0.11775	-0.72804	0.47581	0.62055	0.42919	-0.27876	-0.65298	-0.12568	-0.96300	-0.86755	0.65916	-0.62959	-0.75136	-0.79736	-0.87823	0.59586	-0.70440	-0.67180	-0.63945	-0.81620	0.67902	-0.63998	-0.64643	v/at
353	0.35679	1.02457	0.13189	-0.61230	-0.06679	0.80506	0.31845	-0.73933	-0.73261	0.33001	-0.30050	-0.72940	0.61380	-0.60638	-0.34748	0.10816	-0.81733	0.65343	-0.69849	-0.41181	-0.02180	-0.74921	0.67066	-0.62786	-0.41178	v/at
354	-0.14166	-0.18835	0.44412	-0.15873	0.74569	0.78658	-0.14361	-0.86721	-0.72694	-0.56895	-0.61553	-0.54558	0.64691	-0.56347	-0.01292	-0.26259	-0.59842	0.77182	-0.64290	-0.07045	-0.36853	-0.63284	0.68766	-0.61280	-0.14911	v/at
355	0.75212	-0.55167	0.98585	1.57819	0.13875	-1.60217	-1.15329	-0.57338	-0.43927	0.65699	-0.06416	0.31096	0.00892	-0.06303	0.80439	-0.38250	0.27495	0.23502	-0.08633	0.81015	-0.22766	0.35197	0.04903	-0.04977	0.84559	v/at
356	1.58406	1.97131	0.38636	-1.32191	-1.29047	0.11648	0.54499	0.49260	-0.23647	1.54980	-0.46106	-0.88758	0.60683	-0.62521	-0.78763	0.02924	-0.98099	0.59493	-0.72960	-0.91818	-0.01655	-0.87073	0.67202	-0.64445	-0.76746	ac
357	1.24509	0.95803	-0.10707	-0.58002	-0.97599	0.05384	0.94977	-0.18615	-0.33131	1.13224	-0.19388	-0.22872	0.86172	-0.49121	0.05946	0.43240	-0.54143	0.88950	-0.64521	-0.22640	0.23144	-0.62348	0.75547	-0.61363	-0.23304	ac
358	-0.09451	-0.15226	0.39444	-0.57278	-0.80074	0.47090	1.22789	0.35989	0.24999	-0.19805	-0.81693	-0.72589	0.65269	-0.62957	-0.55941	-0.12421	-0.89374	0.69967	-0.74364	-0.78829	-0.35749	-0.90286	0.70208	-0.67672	-0.88081	ac
359	-0.01265	-1.00905	1.17664	1.85323	0.63265	-1.13511	-0.87856	-0.73026	-0.68026	-0.51906	-0.31034	0.14563	0.28057	-0.27536	0.72403	-0.94612	0.15404	0.49832	-0.22989	0.79025	-0.61804	0.22485	0.33851	-0.23112	0.79381	v/at
360	-0.09447	-0.02018	-0.78418	-0.55709	0.08225	-0.52480	-0.17680	1.25574	0.77586	0.37557	0.44325	-0.09304	0.26920	-0.39682	0.39957	-0.33185	-0.03113	0.91968	-0.21671	0.22066	-0.02345	-0.25327	0.56211	-0.41392	0.18111	v/at
361	0.31480	0.11332	0.20164	0.66821	0.28262	-0.43844	-0.40143	-0.37518	-0.45565	-0.03087	-0.34640	0.24642	0.51051	-0.22685	0.81251	-1.33464	0.46636	0.88668	0.06123	0.89110	-0.87859	0.38760	0.61532	-0.11021	0.89714	v/at
362	1.40143	0.76603	0.06153	0.38971	-0.16539	-1.16654	-0.75342	0.04224	-0.21147	1.10290	0.41594	0.85806	0.08707	0.17728	1.02205	-0.42924	1.28236	0.61603	0.63006	1.06946	0.01039	1.07499	0.19301	0.33951	1.10404	v/at
363	1.08957	0.48282	0.95178	-0.12598	-0.82853	0.00135	0.31668	-0.73227	-0.47400	0.91288	0.09333	-0.44957	0.53605	-0.50208	0.12795	0.18389	-0.59094	0.54718	-0.60359	0.05412	0.31714	-0.51753	0.56668	-0.52406	0.02020	v/at
364	0.51213	-0.52707	1.55355	1.13092	-0.18433	-0.55427	-0.67332	-1.00075	-0.59022	0.21272	0.43336	0.06036	0.37006	-0.29444	0.64561	0.28303	0.03237	0.51173	-0.28996	0.61049	0.45132	0.03547	0.34932	-0.29044	0.62648	v/at
365	1.01884	0.65792	0.94214	-0.32750	-0.83024	0.11620	0.11244	-0.55682	-0.29021	0.86686	-0.19921	-0.40948	0.61878	-0.50744	0.17578	-0.17900	-0.56419	0.67409	-0.60175	0.05565	-0.13657	-0.49838	0.64324	-0.54233	0.07275	v/at
366	1.55825	1.42530	0.64882	-1.15870	-1.77019	-0.14161	0.95583	0.40918	-0.02355	1.89072	-0.16063	-0.54521	0.58325	-0.55803	-0.12617	0.09460	-0.81560	0.57422	-0.69635	-0.40871	0.09429	-0.70577	0.62404	-0.60319	-0.31536	v/at
367	0.68881	1.26593	-0.03651	-0.51911	-0.83979	-0.78527	-0.13102	0.84249	0.31773	1.46642	0.71038	-0.16673	0.06017	-0.30370	0.28488	-0.44071	0.03134	1.18918	-0.24379	0.11939	-0.24161	-0.17600	0.67146	-0.32644	0.21852	v/at
368	1.13880	0.13503	0.82556	1.19891	-0.26094	-1.63220	-1.00709	-0.34884	-0.33596	1.13534	0.21680	0.47809	-0.02329	0.00504	0.89274	-0.05375	0.44296	0.15877	0.02188	0.87222	0.06494	0.48534	-0.01675	0.01333	0.89939	v/at
369	1.95881	1.31270	-0.15786	0.03451	-0.54646	-1.44513	-0.60610	0.12865	-0.09850	1.92269	0.43259	0.98943	-0.08453	0.33183	1.10024	-0.58930	1.34448	0.37642	0.69779	1.17655	-0.22524	1.26768	0.09791	0.52677	1.22386	v/at
370	0.51502	0.11496	-0.39318	0.37291	0.90529	-0.81213	-0.69505	-0.32401	-0.27133	0.22408	0.81003	0.22131	-0.07244	-0.11315	0.64087	-0.05375	0.34497	0.23898	-0.03756	0.82852	0.27419	0.36384	0.08621	-0.04234	0.79565	v/at
371	0.90554	0.31726	0.24737	0.75073	-0.31272	-1.46870	-0.90663	0.20597	0.10113	1.10770	0.67047	0.67559	-0.25269	0.10434	0.90582	0.32708	0.86882	-0.18431	0.35957	0.94046	0.52183	0.74759	-0.29362	0.18022	0.93033	v/at
372	1.95573	2.10049	0.77934	-1.02194	-1.32360	-0.28448	0.72822	-0.14597	-0.29829	1.57475	-0.22923	-0.25455	0.61144	-0.36964	0.33586	-0.05987	-0.50515	0.56174	-0.53078	0.18703	0.24166	-0.38873	0.56213	-0.42310	0.18969	v/at
373	1.94133	1.70680	0.31691	-1.27225	-1.74044	0.02545	0.83149	-0.22232	-0.02055	2.19328	0.21890	-0.59937	0.54733	-0.54823	-0.18320	0.69429	-0.81280	0.54050	-0.68032	-0.41309	0.75137	-0.70507	0.59894	-0.58656	-0.35156	v/at
374	0.64576	0.67434	-0.14758	-0.02344	0.44126	-1.04168	-0.70933	0.31153	-0.21700	0.90732	0.47993	0.27926	-0.07168	-0.08799	0.71081	-0.72024	0.54350	0.97477	0.19319	0.76211	-0.24257	0.38117	0.39644	-0.01805	0.80656	v/at
375	1.31176	1.11023	-0.10510	0.28966	0.06227	-1.11143	-0.69971	-0.06588	-0.44353	1.13013	0.17530	0.50924	0.37780	-0.05392	0.95550	-1.06777	0.74434	1.02673	0.26293	1.01342	-0.47433	0.71766	0.65827	0.10839	1.04013	v/at
376	1.12733	1.93068	-0.09964	-0.98859	-2.13149	-0.51114	1.27194	1.11689	0.59346	1.73496	0.11341	-0.68486	0.66851	-0.61909	-0.49683	0.73978	-0.90300	0.67972	-0.74678	-0.78897	0.66961	-0.87505	0.68578	-0.67070	-0.76409	ac
377	0.75838	1.64411	-0.11444	0.11112	-0.30020	-1.51885	-0.62639	0.96414	0.10470	1.17686	0.89846	0.21563	-0.09560	-0.14402	0.60582	-0.29164	0.29851	1.04102	0.00190	0.53222	0.19767	0.16776	0.48761	-0.17925	0.61004	v/at
378	0.95351	0.41141	-0.61150	-1.54207	-1.37321	0.53742	1.27513	0.42647	0.26559	1.75844	-0.52710	-1.04237	0.62254	-0.65762	-1.59930	-0.23385	-1.13043	0.65026	-0.76766	-1.85869	-0.11523	-1.03499	0.70002	-0.68512	-1.54376	ac
379	-0.79401	-1.18843	0.14017	1.30179	1.36331	-0.76062	-0.86007	-0.46785	-0.37222	-0.81061	1.49271	-0.29443	0.14551	-0.41274	0.15849	1.45530	-0.00321	-0.21572	-0.23250	0.40718	1.31868	-0.17593	0.07631	-0.35645	0.24120	v/at
380	-0.50831	-0.11660	-0.00526	0.02380	-0.04709	0.50187	0.50924	-0.52748	0.10765	-0.55818	1.59984	-0.75464	0.40302	-0.57978	-0.55716	2.15216	-0.81221	0.37704	-0.66159	-0.58273	1.76031	-0.77186	0.47910	-0.59975	-0.64266	v/at
381	1.01002	0.30476	0.73790	-0.23353	-0.73982	-0.38529	0.44125	-0.00115	-0.49703	1.15490	1.46351	-0.68458	0.35632	-0.55188	-0.47554	1.99049	-0.75936	0.32893	-0.64300	-0.50224	1.65140	-0.68365	0.42429	-0.57360	-0.48215	v/at
382	1.08170	0.71937	1.10593	0.48067	-1.32978	-1.01071	0.06662	-0.10426	-0.18538	1.39925	1.21590	-0.50806	0.20309	-0.46231	-0.21393	1.54886	-0.61422	0.18457	-0.56623	-0.27121	1.33070	-0.50129	0.25278	-0.47452	-0.19675	v/at
383	-1.01273	-0.13236	-1.84586	-1.50417	-0.89884	0.35039	0.94953	1.72438	2.20220	0.29921	2.30798	-1.05348	0.56621	-0.65832	-1.77089	1.49155	-1.00384	0.59698	-0.74989	-0.99105	1.67495	-1.00044	0.63731	-0.67665	-1.41209	v/at
384	-1.60058	-1.23052	-1.52634	-1.31684	-0.63997	1.87663	2.04151	0.81112	0.65411	-0.41846	0.39217	-1.12057	0.58469	-0.66559	-2.30092	1.11293	-1.16138	0.61739	-0.77095	-2.36744	0.83058	-1.10347	0.66735	-0.69170	-2.28710	ac
385	-2.08200	-1.83075	-1.89902	-1.13170	0.21423	1.37603	1.28559	1.19701	1.58098	-1.30794	1.61695	-1.06782	0.57740	-0.66253	-1.69423	1.52137	-1.01705	0.61764	-0.75183	-1.06342	1.36861	-1.02941	0.64905	-0.68435	-1.52216	v/at
386	-2.14516	-3.05194	-0.45376	1.73440	3.33592	0.62289	-0.82793	-1.74278	-1.11794	-2.89997	0.73697	-0.66584	0.45806	-0.58494	-0.23522	0.47171	-0.39999	0.35900	-0.53327	0.26097	0.49897	-0.51441	0.46075	-0.55996	-0.00445	v/at
387	-3.06042	-4.73267	-1.48878	1.61870	5.14130	1.19957	-0.70051	-2.32255	-1.15431	-4.19511	-0.17544	-0.81930	0.53941	-0.63195	-0.53482	-0.08808	-0.57147	0.53800	-0.64966	0.05472	-0.25839	-0.73437	0.59036	-0.64453	-0.37796	v/at
388	-1.99300	-2.24254	-0.55824	0.86669	2.60339	1.04701	-0.09331	-1.17740	-0.87278	-2.62540	0.20471	-0.55386	0.43625	-0.53724	-0.03877	-0.46621	-0.01891	0.09064	-0.14850	0.51619	-0.33532	-0.02367	-0.31141	-0.00451	0.30749	v/at
389	-1.78796	-2.63397	-0.49408	1.05792	2.14020	0.68839	0.42905	-0.94562	-0.63559	-2.53048	0.43024	-0.83832	0.51024	-0.62822	-0.67352	0.90884	-0.80295	0.47232	-0.69777	-0.42431	0.46934	-0.81839	0.55588	-0.64643	-0.69978	v/at
390	-2.08118	-1.50621	-2.31723	-1.54754	-1.06657	1.25954	1.45893	1.79048	3.45983	-1.16910	2.10628	-1.05073	0.55473	-0.65730	-1.74400	2.17898	-0.97570	0.56837	-0.73100	-1.09658	1.88779	-1.01261	0.60907	-0.67150	-1.63106	v/at
391	-0.54640	-1.17806	0.50084	1.41423	0.52358	-0.41795	-0.43859	-0.65104	-0.35710	-0.73818	1.34895	-0.34447	0.04803	-0.37796	-0.00037	1.49959	-0.20890	-0.30380	-0.28269	0.15025	1.23333	-0.25450	-0.00740	-0.32684	0.07683	v/at
392	-0.13306	-0.45565	0.79857	1.13846	0.20117	-0.57420	-0.49776	-0.60935	-0.39144	-0.23541	1.25376	-0.30152	-0.04833	-0.30775	0.00400	1.50643	-0.25570	-0.38108	-0.25363	0.02534	1.18830	-0.23225	-0.09358	-0.26963	0.05595	v/at
393	-1.27427	-1.45783	0.18084	0.81456	0.99696	1.00556	0.38726	-1.19884	-0.80657	-1.62672	1.29977	-0.84945	0.50975	-0.62694	-0.69342	1.88096	-0.80262	0.47635	-0.69671	-0.38452	1.53925	-0.80574	0.55934	-0.63755	-0.60857	v/at
394	0.51779	1.04477	-0.35025	-1.45606	-1.42395	0.01969	1.40322	1.31626	0.31268	1.49218	1.18352	-1.11029	0.58948	-0.66529	-2.12897	1.80859	-1.16240	0.62649	-0.77172	-2.25009	1.47510	-1.08866	0.67410	-0.69154	-2.01284	ac
395	-1.54238	-0.53394	-1.49062	-1.25874	-0.73815	1.32199	1.89131	1.33783	1.19906	-0.73420	1.04816	-1.11742	0.58738	-0.66602	-2.19240	1.78747	-1.16562	0.62389	-0.77214	-2.26603	1.37303	-1.10748	0.67241	-0.69300	-2.23011	ac
396	0.26336	-0.03721	-0.15449	0.46790	0.74143	-1.01525	-1.00871	-0.04146	-0.25290	0.63609	1.46909	-0.28339	0.07596	-0.30720	0.19373	0.99735	0.13397	-0.32021	0.04660	0.53622	1.12884	-0.10571	-0.02923	-0.18829	0.37494	v/at
397	-0.13942	-0.83079	0.57368	1.29403	-0.18700	-0.78883	-0.48291	-0.36707	-0.02122	0.08249	1.16969	-0.21609	-0.09073	-0.25580	0.13837	1.27443	-0.19798	-0.32619	-0.23954	0.14966	1.13285	-0.15522	-0.20154	-0.11717	0.14972	v/at
398	-0.95875	0.28992	-2.54343	-1.69671	-0.13668	0.02278	0.19573	2.48538	1.97465	0.50445	2.18641	-0.73721	0.20957	-0.47723	-1.22480	1.52708	-0.17771	0.04845	-0.31550	-0.18529	1.78310	-0.43814	0.09705	-0.40314	-0.53029	hid
399	1.73790	1.02895	0.60723	0.58814	-0.97820	-1.71080	-1.29526	0.53456	0.45892	1.51596	0.73661	2.58324	-4.11400	3.72164	1.18060	0.40816	2.53078	-3.64792	3.59443	1.21886	0.49075	2.48788	-3.83099	3.54705	1.21609	v/at
400	1.33834	1.33941	-0.41307	0.00254	-1.31734	-1.31461	-0.64763	1.41384	1.02641	1.33156	0.91465	2.70256	-5.69980	4.93625	0.77966	0.93884	2.84685	-6.40860	5.30497	0.74068	0.68031	2.75000	-5.80524	5.00924	0.86979	v/at
401	1.39994	1.05366	-0.16356	0.06769	-1.33378	-1.48583	-0.83429	1.12989	1.29912	1.41770	0.74122	2.54447	-5.06451	4.40940	0.88746	0.65715	2.51676	-4.77952	4.10131	0.84790	0.45981	2.40178	-4.57329	3.96543	0.98234	v/at
402	-1.24445	-0.31451	-2.29193	-1.63628	-1.43972	0.34347	1.30865	2.59310	2.93549	0.10439	2.16540	-0.84561	0.27835	-0.51377	-1.70127	2.39178	-0.50810	0.28483	-0.53070	-0.97809	2.14855	-0.79278	0.32779	-0.50162	-1.04679	hid
403	-0.55013	-1.00650	0.69221	1.12745	0.56443	-0.32448	-0.66017	-0.16401	-0.05342	-1.13314	-0.24486	1.09615	-1.75959	1.06255	0.78400	-0.06071	1.37140	-2.41384	1.59126	0.86929	-0.22745	1.08756	-1.82876	1.12039	0.79668	v/at
404	-1.28938	-0.32227	-2.19291	-1.64048	-0.14248	0.32784	0.19613	2.26332	2.68432	-0.45400	1.21098	-0.81648	0.35386	-0.55976	-1.22588	1.82485	-0.38688	-0.10247	-0.45151	-0.88995	1.32538	-0.65806	0.26823	-0.51734	-0.84901	hid
405	-0.73450	-0.18134	-0.72374	-0.68642	-0.11486	0.96402	1.26292	-0.09591	0.01366	-0.24689	-0.83430	-0.91638	0.63299	-0.64921	-1.05344	-0.55905	-1.03947	0.62931	-0.76081	-1.17277	-0.36101	-0.99230	0.66928	-0.68386	-1.22302	ac
